Play Type,Shot Outcome,Team,Time(seconds),Shot Clock
,,,,30.0
turnover,,sewanee,1181.0,11.0
steal,,Centre,1179.0,28.0
jumper,good,Centre,1176.0,27.0
layup,missed,sewanee,1148.0,2.0
block,,Centre,1148.0,2.0
offensive rebound,,sewanee,,
layup,missed,sewanee,1144.0,28.0
defensive rebound,,Centre,,
turnover,,Centre,1141.0,27.0
foul,,Centre,1141.0,30.0
three pointer,missed,sewanee,1125.0,14.0
block,,Centre,1125.0,30.0
defensive rebound,,Centre,,
jumper,missed,Centre,1111.0,16.0
defensive rebound,,sewanee,,
layup,missed,sewanee,1104.0,23.0
offensive rebound,,sewanee,,
three pointer,missed,sewanee,1090.0,16.0
offensive rebound,,sewanee,,
jumper,good,sewanee,1083.0,23.0
assist,,sewanee,,
foul,,sewanee,1075.0,22.0
free throw,missed,Centre,1075.0,30.0
deadball rebound,,Centre,,
free throw,good,Centre,1075.0,30.0
jumper,good,sewanee,1047.0,2.0
assist,,sewanee,,
jumper,missed,Centre,1032.0,15.0
defensive rebound,,sewanee,,
three pointer,missed,sewanee,1024.0,22.0
defensive rebound,,Centre,,
jumper,good,Centre,1017.0,23.0
layup,missed,sewanee,994.0,7.0
defensive rebound,,Centre,,
three pointer,missed,Centre,982.0,18.0
offensive rebound,,Centre,,
jumper,missed,Centre,973.0,21.0
defensive rebound,,sewanee,,
layup,missed,sewanee,965.0,22.0
defensive rebound,,Centre,,
layup,good,Centre,948.0,13.0
assist,,Centre,,
three pointer,missed,sewanee,924.0,6.0
defensive rebound,,Centre,,
three pointer,good,Centre,915.0,21.0
assist,,Centre,,
three pointer,missed,sewanee,909.0,24.0
defensive rebound,,Centre,,
turnover,,Centre,898.0,19.0
three pointer,missed,sewanee,870.0,2.0
defensive rebound,,Centre,,
three pointer,missed,Centre,861.0,21.0
offensive rebound,,Centre,,
foul,,sewanee,860.0,29.0
three pointer,missed,Centre,859.0,29.0
defensive rebound,,sewanee,,
jumper,missed,sewanee,825.0,26.0
defensive rebound,,Centre,,
layup,missed,Centre,822.0,27.0
block,,sewanee,822.0,27.0
offensive rebound,,Centre,,
jumper,good,Centre,817.0,22.0
turnover,,sewanee,787.0,0.0
three pointer,missed,Centre,784.0,27.0
offensive rebound,,Centre,,
jumper,missed,Centre,774.0,20.0
defensive rebound,,sewanee,,
foul,,Centre,755.0,11.0
free throw,missed,sewanee,755.0,30.0
deadball rebound,,Centre,,
free throw,good,sewanee,755.0,30.0
turnover,,Centre,737.0,12.0
steal,,sewanee,736.0,29.0
turnover,,sewanee,735.0,29.0
steal,,Centre,733.0,28.0
foul,,sewanee,731.0,28.0
jumper,missed,Centre,722.0,21.0
offensive rebound,,Centre,,
jumper,good,Centre,720.0,28.0
jumper,missed,sewanee,695.0,5.0
defensive rebound,,Centre,,
three pointer,missed,Centre,686.0,21.0
offensive rebound,,Centre,,
layup,missed,Centre,682.0,26.0
defensive rebound,,sewanee,,
foul,,Centre,680.0,28.0
three pointer,good,sewanee,662.0,12.0
three pointer,good,Centre,639.0,7.0
assist,,Centre,,
turnover,,sewanee,621.0,12.0
steal,,Centre,619.0,28.0
three pointer,missed,Centre,599.0,10.0
defensive rebound,,Centre,,
jumper,good,sewanee,591.0,22.0
jumper,good,Centre,587.0,26.0
jumper,missed,sewanee,583.0,26.0
defensive rebound,,Centre,,
jumper,good,Centre,576.0,23.0
three pointer,good,sewanee,555.0,9.0
turnover,,Centre,537.0,12.0
three pointer,missed,sewanee,518.0,11.0
defensive rebound,,Centre,,
turnover,,Centre,512.0,24.0
steal,,sewanee,512.0,30.0
three pointer,missed,sewanee,508.0,26.0
defensive rebound,,Centre,,
turnover,,Centre,494.0,16.0
steal,,sewanee,494.0,30.0
jumper,missed,sewanee,493.0,29.0
defensive rebound,,Centre,,
three pointer,missed,Centre,477.0,14.0
defensive rebound,,sewanee,,
foul,,Centre,451.0,4.0
free throw,good,sewanee,441.0,30.0
free throw,missed,sewanee,433.0,30.0
defensive rebound,,Centre,,
jumper,good,Centre,417.0,26.0
jumper,missed,sewanee,388.0,1.0
defensive rebound,,Centre,,
foul,,sewanee,374.0,16.0
jumper,missed,Centre,358.0,14.0
defensive rebound,,sewanee,,
foul,,Centre,333.0,5.0
three pointer,good,sewanee,315.0,12.0
assist,,sewanee,,
turnover,,Centre,301.0,16.0
steal,,sewanee,299.0,28.0
layup,good,sewanee,285.0,16.0
turnover,,Centre,272.0,17.0
steal,,sewanee,272.0,30.0
layup,good,sewanee,259.0,17.0
three pointer,good,Centre,235.0,6.0
assist,,Centre,,
three pointer,missed,sewanee,217.0,12.0
defensive rebound,,Centre,,
jumper,missed,Centre,213.0,26.0
block,,sewanee,213.0,30.0
defensive rebound,,Centre,,
three pointer,missed,sewanee,210.0,27.0
defensive rebound,,Centre,,
turnover,,Centre,199.0,19.0
steal,,sewanee,198.0,29.0
foul,,Centre,191.0,23.0
free throw,good,sewanee,189.0,30.0
free throw,good,sewanee,189.0,30.0
turnover,,Centre,182.0,21.0
layup,missed,sewanee,172.0,20.0
offensive rebound,,sewanee,,
three pointer,missed,sewanee,151.0,9.0
offensive rebound,,sewanee,,
turnover,,sewanee,149.0,28.0
three pointer,good,Centre,131.0,12.0
assist,,Centre,,
jumper,missed,sewanee,105.0,4.0
defensive rebound,,Centre,,
three pointer,missed,Centre,82.0,7.0
defensive rebound,,sewanee,,
three pointer,missed,sewanee,67.0,15.0
defensive rebound,,Centre,,
three pointer,missed,Centre,45.0,8.0
defensive rebound,,sewanee,,
foul,,Centre,42.0,27.0
free throw,good,sewanee,42.0,30.0
free throw,missed,sewanee,42.0,30.0
defensive rebound,,Centre,,
turnover,,Centre,39.0,27.0
layup,missed,sewanee,17.0,17.0
block,,Centre,17.0,17.0
offensive rebound,,sewanee,,
three pointer,missed,sewanee,12.0,12.0
offensive rebound,,sewanee,,
three pointer,missed,sewanee,1.0,1.0
offensive rebound,,sewanee,,
jumper,missed,sewanee,1.0,1.0
offensive rebound,,sewanee,,
,,,,
foul,,sewanee,1191.0,1182.0
free throw,good,Centre,1191.0,30.0
free throw,good,Centre,1189.0,30.0
turnover,,sewanee,1162.0,1.0
layup,good,Centre,1148.0,16.0
assist,,Centre,,
three pointer,missed,sewanee,1126.0,8.0
offensive rebound,,sewanee,,
jumper,missed,sewanee,1117.0,21.0
defensive rebound,,Centre,,
foul,,sewanee,1110.0,23.0
free throw,good,Centre,1110.0,30.0
free throw,good,Centre,1110.0,30.0
foul,,Centre,1099.0,19.0
free throw,good,sewanee,1099.0,30.0
free throw,good,sewanee,1099.0,30.0
jumper,missed,Centre,1082.0,13.0
offensive rebound,,Centre,,
turnover,,Centre,1070.0,18.0
jumper,missed,sewanee,1054.0,14.0
defensive rebound,,Centre,,
layup,good,Centre,1039.0,15.0
assist,,Centre,,
jumper,missed,sewanee,1019.0,10.0
defensive rebound,,Centre,,
layup,missed,Centre,1011.0,22.0
offensive rebound,,Centre,,
jumper,missed,Centre,1008.0,27.0
block,,sewanee,1008.0,30.0
defensive rebound,,sewanee,,
three pointer,missed,sewanee,1000.0,22.0
defensive rebound,,Centre,,
foul,,sewanee,992.0,22.0
free throw,good,Centre,992.0,30.0
free throw,good,Centre,989.0,30.0
layup,good,sewanee,973.0,11.0
turnover,,Centre,951.0,8.0
steal,,sewanee,950.0,29.0
foul,,Centre,946.0,26.0
turnover,,sewanee,921.0,5.0
three pointer,good,Centre,894.0,3.0
assist,,Centre,,
turnover,,sewanee,862.0,28.0
foul,,sewanee,862.0,30.0
three pointer,missed,Centre,834.0,2.0
