Play Type,Shot Outcome,Team,Time(seconds),Shot Clock
,,,,30.0
jumper,good,Centre,580.0,10.0
assist,,Centre,,
foul,,Centre,564.0,14.0
free throw,good,birmingham-southern,564.0,30.0
free throw,good,birmingham-southern,564.0,30.0
subbing in,,Centre,564.0,30.0
subbing out,,Centre,564.0,30.0
layup,good,Centre,551.0,17.0
assist,,Centre,,
jumper,missed,birmingham-southern,524.0,3.0
defensive rebound,,Centre,,
turnover,,Centre,502.0,8.0
steal,,birmingham-southern,500.0,28.0
layup,good,birmingham-southern,490.0,20.0
turnover,,Centre,468.0,8.0
turnover,,birmingham-southern,454.0,16.0
subbing in,,Centre,454.0,30.0
subbing in,,Centre,454.0,30.0
subbing out,,Centre,454.0,30.0
subbing out,,Centre,454.0,30.0
three pointer,good,Centre,429.0,5.0
assist,,Centre,,
layup,good,birmingham-southern,411.0,12.0
jumper,missed,Centre,396.0,15.0
defensive rebound,,birmingham-southern,,
layup,good,birmingham-southern,388.0,22.0
assist,,birmingham-southern,,
jumper,missed,Centre,360.0,2.0
defensive rebound,,birmingham-southern,,
three pointer,missed,birmingham-southern,351.0,21.0
defensive rebound,,Centre,,
three pointer,missed,Centre,331.0,10.0
offensive rebound,,Centre,,
jumper,missed,Centre,316.0,15.0
defensive rebound,,birmingham-southern,,
subbing in,,Centre,315.0,29.0
subbing in,,Centre,315.0,29.0
subbing in,,Centre,315.0,29.0
subbing in,,Centre,315.0,29.0
subbing out,,Centre,315.0,29.0
subbing out,,Centre,315.0,29.0
subbing out,,Centre,315.0,29.0
subbing out,,Centre,315.0,29.0
layup,missed,birmingham-southern,302.0,16.0
offensive rebound,,birmingham-southern,,
jumper,good,birmingham-southern,299.0,27.0
jumper,missed,Centre,271.0,2.0
offensive rebound,,Centre,,
three pointer,good,Centre,264.0,23.0
assist,,Centre,,
three pointer,missed,birmingham-southern,249.0,15.0
defensive rebound,,Centre,,
three pointer,missed,Centre,233.0,14.0
defensive rebound,,birmingham-southern,,
layup,good,birmingham-southern,217.0,14.0
jumper,missed,Centre,193.0,6.0
block,,birmingham-southern,193.0,6.0
offensive rebound,,Centre,,
timeout,,Centre,192.0,5.0
subbing in,,Centre,192.0,5.0
subbing out,,Centre,192.0,5.0
subbing in,,birmingham-southern,192.0,5.0
subbing out,,birmingham-southern,192.0,5.0
three pointer,missed,Centre,181.0,24.0
offensive rebound,,Centre,,
turnover,,Centre,181.0,30.0
three pointer,good,birmingham-southern,165.0,14.0
layup,missed,Centre,151.0,16.0
defensive rebound,,birmingham-southern,,
jumper,good,birmingham-southern,133.0,12.0
jumper,missed,Centre,121.0,18.0
block,,birmingham-southern,121.0,18.0
offensive rebound,,Centre,,
subbing in,,Centre,119.0,16.0
subbing in,,Centre,119.0,16.0
subbing out,,Centre,119.0,16.0
subbing out,,Centre,119.0,16.0
three pointer,good,Centre,117.0,14.0
assist,,Centre,,
turnover,,birmingham-southern,98.0,11.0
steal,,Centre,97.0,29.0
jumper,missed,Centre,81.0,14.0
defensive rebound,,birmingham-southern,,
three pointer,missed,birmingham-southern,61.0,10.0
defensive rebound,,Centre,,
jumper,missed,Centre,50.0,19.0
block,,birmingham-southern,50.0,30.0
defensive rebound,,birmingham-southern,,
subbing in,,Centre,29.0,29.0
