Play Type,Shot Outcome,Team,Time(seconds),Shot Clock
,,,,30.0
jumper,missed,spalding,584.0,14.0
defensive rebound,,Centre,,
jumper,good,Centre,561.0,7.0
three pointer,missed,spalding,548.0,17.0
offensive rebound,,Centre,,
jumper,missed,spalding,541.0,23.0
defensive rebound,,Centre,,
jumper,missed,Centre,524.0,13.0
defensive rebound,,spalding,,
jumper,missed,spalding,510.0,16.0
defensive rebound,,Centre,,
jumper,missed,Centre,495.0,15.0
offensive rebound,,Centre,,
jumper,missed,Centre,487.0,22.0
offensive rebound,,Centre,,
jumper,missed,Centre,482.0,25.0
defensive rebound,,spalding,,
foul,,Centre,476.0,24.0
free throw,missed,spalding,476.0,30.0
deadball rebound,,Centre,,
free throw,good,spalding,476.0,30.0
jumper,good,Centre,461.0,15.0
jumper,missed,spalding,453.0,22.0
defensive rebound,,Centre,,
three pointer,missed,Centre,442.0,19.0
offensive rebound,,Centre,,
foul,,spalding,438.0,26.0
subbing out,,Centre,438.0,30.0
subbing out,,Centre,438.0,30.0
subbing out,,Centre,438.0,30.0
subbing in,,Centre,438.0,30.0
subbing in,,Centre,438.0,30.0
subbing in,,Centre,438.0,30.0
jumper,missed,Centre,438.0,30.0
block,,spalding,438.0,30.0
defensive rebound,,spalding,,
jumper,missed,spalding,435.0,27.0
defensive rebound,,Centre,,
foul,,spalding,414.0,9.0
free throw,missed,Centre,414.0,30.0
deadball rebound,,Centre,,
free throw,missed,Centre,414.0,30.0
defensive rebound,,spalding,,
three pointer,good,spalding,408.0,24.0
assist,,spalding,,
jumper,missed,Centre,381.0,3.0
offensive rebound,,Centre,,
turnover,,Centre,375.0,24.0
subbing out,,spalding,375.0,30.0
subbing out,,spalding,375.0,30.0
subbing out,,spalding,375.0,30.0
subbing in,,spalding,375.0,30.0
subbing in,,spalding,375.0,30.0
subbing in,,spalding,375.0,30.0
turnover,,spalding,358.0,13.0
steal,,Centre,358.0,30.0
subbing out,,Centre,358.0,30.0
subbing in,,Centre,358.0,30.0
jumper,good,Centre,342.0,14.0
assist,,Centre,,
foul,,spalding,342.0,30.0
free throw,good,Centre,342.0,30.0
three pointer,missed,spalding,327.0,15.0
defensive rebound,,Centre,,
turnover,,Centre,314.0,17.0
steal,,spalding,314.0,30.0
jumper,missed,spalding,296.0,12.0
defensive rebound,,Centre,,
layup,good,Centre,285.0,19.0
assist,,Centre,,
timeout,,Centre,284.0,29.0
subbing out,,Centre,284.0,29.0
subbing out,,Centre,284.0,29.0
subbing in,,Centre,284.0,29.0
subbing in,,Centre,284.0,29.0
subbing out,,Centre,260.0,5.0
subbing in,,Centre,260.0,5.0
foul,,Centre,256.0,1.0
free throw,good,spalding,256.0,30.0
free throw,missed,spalding,256.0,30.0
defensive rebound,,Centre,,
three pointer,missed,Centre,240.0,14.0
defensive rebound,,spalding,,
jumper,good,spalding,228.0,18.0
assist,,spalding,,
three pointer,missed,Centre,211.0,13.0
defensive rebound,,spalding,,
three pointer,missed,spalding,200.0,19.0
offensive rebound,,spalding,,
foul,,Centre,195.0,25.0
subbing out,,Centre,195.0,30.0
subbing out,,Centre,195.0,30.0
subbing out,,Centre,195.0,30.0
subbing in,,Centre,195.0,30.0
subbing in,,Centre,195.0,30.0
subbing in,,Centre,195.0,30.0
free throw,missed,spalding,195.0,30.0
deadball rebound,,Centre,,
subbing out,,spalding,195.0,30.0
subbing in,,spalding,195.0,30.0
free throw,missed,spalding,195.0,30.0
defensive rebound,,Centre,,
three pointer,missed,Centre,170.0,5.0
defensive rebound,,spalding,,
jumper,missed,spalding,157.0,17.0
defensive rebound,,Centre,,
jumper,good,Centre,148.0,21.0
assist,,Centre,,
turnover,,spalding,126.0,8.0
subbing out,,Centre,126.0,30.0
subbing in,,Centre,126.0,30.0
subbing out,,spalding,126.0,30.0
subbing out,,spalding,126.0,30.0
subbing in,,spalding,126.0,30.0
subbing in,,spalding,126.0,30.0
jumper,good,Centre,104.0,8.0
foul,,Centre,89.0,15.0
subbing out,,Centre,89.0,30.0
subbing in,,Centre,89.0,30.0
free throw,good,spalding,89.0,30.0
free throw,good,spalding,89.0,30.0
turnover,,Centre,72.0,13.0
subbing out,,spalding,72.0,30.0
subbing in,,spalding,72.0,30.0
turnover,,spalding,62.0,20.0
three pointer,missed,Centre,49.0,17.0
defensive rebound,,spalding,,
jumper,good,spalding,34.0,15.0
jumper,good,Centre,23.0,23.0
three pointer,missed,spalding,0.0,0.0
deadball rebound,,Centre,,
,,,,
subbing out,,Centre,600.0,30.0
subbing out,,Centre,600.0,30.0
subbing in,,Centre,600.0,30.0
subbing in,,Centre,600.0,30.0
subbing out,,spalding,600.0,30.0
subbing out,,spalding,600.0,30.0
subbing out,,spalding,600.0,30.0
subbing in,,spalding,600.0,30.0
subbing in,,spalding,600.0,30.0
subbing in,,spalding,600.0,30.0
layup,missed,spalding,586.0,16.0
offensive rebound,,spalding,,
foul,,Centre,586.0,30.0
subbing out,,Centre,586.0,30.0
subbing in,,Centre,586.0,30.0
free throw,missed,spalding,586.0,30.0
deadball rebound,,Centre,,
free throw,good,spalding,586.0,30.0
foul,,spalding,568.0,12.0
free throw,good,Centre,568.0,30.0
free throw,good,Centre,568.0,30.0
three pointer,missed,spalding,554.0,16.0
defensive rebound,,Centre,,
jumper,missed,Centre,543.0,19.0
defensive rebound,,spalding,,
subbing out,,Centre,527.0,14.0
subbing out,,Centre,527.0,14.0
subbing in,,Centre,527.0,14.0
subbing in,,Centre,527.0,14.0
three pointer,missed,spalding,522.0,9.0
defensive rebound,,Centre,,
foul,,spalding,509.0,17.0
free throw,good,Centre,509.0,30.0
free throw,good,Centre,509.0,30.0
subbing out,,spalding,509.0,30.0
subbing in,,spalding,509.0,30.0
turnover,,spalding,491.0,12.0
foul,,spalding,483.0,22.0
jumper,good,Centre,476.0,23.0
three pointer,missed,spalding,459.0,13.0
defensive rebound,,Centre,,
turnover,,Centre,436.0,7.0
subbing out,,Centre,436.0,30.0
subbing out,,Centre,436.0,30.0
subbing in,,Centre,436.0,30.0
