Play Type,Shot Outcome,Team,Time(seconds),Shot Clock
,,,,30.0
jumper,missed,oglethorpe,1181.0,611.0
offensive rebound,,oglethorpe,,
turnover,,oglethorpe,1174.0,23.0
steal,,Centre,1172.0,28.0
three pointer,missed,Centre,1168.0,26.0
defensive rebound,,oglethorpe,,
jumper,missed,oglethorpe,1147.0,9.0
defensive rebound,,Centre,,
layup,missed,Centre,1117.0,0.0
block,,oglethorpe,1117.0,30.0
defensive rebound,,oglethorpe,,
three pointer,missed,oglethorpe,1105.0,18.0
offensive rebound,,oglethorpe,,
three pointer,missed,oglethorpe,1097.0,22.0
defensive rebound,,Centre,,
layup,good,Centre,1077.0,10.0
foul,,oglethorpe,1075.0,28.0
free throw,good,Centre,1075.0,30.0
turnover,,oglethorpe,1063.0,18.0
jumper,good,Centre,1039.0,6.0
jumper,missed,oglethorpe,1025.0,16.0
offensive rebound,,oglethorpe,,
jumper,good,oglethorpe,1011.0,16.0
layup,missed,Centre,998.0,17.0
defensive rebound,,oglethorpe,,
jumper,good,oglethorpe,992.0,24.0
foul,,oglethorpe,969.0,7.0
subbing in,,Centre,969.0,30.0
subbing in,,Centre,969.0,30.0
subbing in,,Centre,969.0,30.0
subbing out,,Centre,969.0,30.0
subbing out,,Centre,969.0,30.0
subbing out,,Centre,969.0,30.0
foul,,oglethorpe,958.0,19.0
free throw,good,Centre,958.0,30.0
free throw,good,Centre,958.0,30.0
jumper,good,oglethorpe,951.0,23.0
turnover,,Centre,922.0,1.0
steal,,oglethorpe,919.0,27.0
three pointer,missed,oglethorpe,916.0,27.0
defensive rebound,,Centre,,
jumper,missed,Centre,895.0,9.0
defensive rebound,,oglethorpe,,
three pointer,good,oglethorpe,876.0,11.0
timeout,,Centre,872.0,26.0
turnover,,Centre,847.0,1.0
steal,,oglethorpe,845.0,28.0
three pointer,good,oglethorpe,839.0,24.0
assist,,oglethorpe,,
subbing in,,Centre,825.0,16.0
subbing out,,Centre,825.0,16.0
subbing in,,oglethorpe,818.0,9.0
subbing out,,oglethorpe,818.0,9.0
jumper,missed,Centre,813.0,4.0
defensive rebound,,oglethorpe,,
three pointer,good,oglethorpe,804.0,21.0
assist,,oglethorpe,,
subbing in,,oglethorpe,801.0,27.0
subbing in,,oglethorpe,801.0,27.0
subbing out,,oglethorpe,801.0,27.0
subbing out,,oglethorpe,801.0,27.0
subbing in,,Centre,801.0,27.0
subbing in,,Centre,801.0,27.0
subbing in,,Centre,801.0,27.0
subbing out,,Centre,801.0,27.0
subbing out,,Centre,801.0,27.0
subbing out,,Centre,801.0,27.0
layup,missed,Centre,786.0,12.0
block,,oglethorpe,786.0,12.0
offensive rebound,,Centre,,
three pointer,good,Centre,771.0,27.0
assist,,Centre,,
layup,missed,oglethorpe,749.0,8.0
defensive rebound,,Centre,,
layup,missed,Centre,732.0,13.0
offensive rebound,,Centre,,
