Play Type,Shot Outcome,Team,Time(seconds),Shot Clock
,,,,30.0
jumper,good,Centre,582.0,12.0
assist,,Centre,,
jumper,good,berry college,561.0,9.0
assist,,berry college,,
jumper,missed,Centre,534.0,3.0
defensive rebound,,berry college,,
layup,missed,berry college,523.0,19.0
defensive rebound,,Centre,,
three pointer,missed,Centre,512.0,19.0
defensive rebound,,berry college,,
jumper,missed,berry college,494.0,12.0
offensive rebound,,berry college,,
layup,good,berry college,492.0,28.0
turnover,,Centre,465.0,3.0
layup,missed,berry college,453.0,18.0
offensive rebound,,berry college,,
subbing in,,berry college,451.0,28.0
subbing out,,berry college,451.0,28.0
layup,missed,berry college,440.0,17.0
offensive rebound,,berry college,,
layup,missed,berry college,438.0,28.0
defensive rebound,,Centre,,
turnover,,Centre,433.0,25.0
turnover,,berry college,417.0,14.0
turnover,,Centre,403.0,16.0
layup,good,berry college,387.0,14.0
assist,,berry college,,
layup,missed,Centre,357.0,0.0
defensive rebound,,berry college,,
foul,,Centre,347.0,20.0
subbing in,,Centre,347.0,30.0
subbing in,,Centre,347.0,30.0
subbing in,,Centre,347.0,30.0
subbing in,,Centre,347.0,30.0
subbing in,,Centre,347.0,30.0
subbing out,,Centre,347.0,30.0
subbing out,,Centre,347.0,30.0
subbing out,,Centre,347.0,30.0
subbing out,,Centre,347.0,30.0
subbing out,,Centre,347.0,30.0
subbing in,,berry college,347.0,30.0
subbing out,,berry college,347.0,30.0
foul,,Centre,343.0,26.0
layup,missed,berry college,327.0,14.0
offensive rebound,,berry college,,
layup,missed,berry college,325.0,28.0
offensive rebound,,berry college,,
layup,good,berry college,323.0,28.0
foul,,Centre,322.0,29.0
timeout,,Centre,322.0,30.0
free throw,missed,berry college,322.0,30.0
defensive rebound,,Centre,,
subbing in,,Centre,320.0,28.0
subbing out,,Centre,320.0,28.0
jumper,missed,Centre,303.0,11.0
defensive rebound,,berry college,,
three pointer,missed,berry college,287.0,14.0
defensive rebound,,Centre,,
layup,missed,Centre,278.0,21.0
defensive rebound,,berry college,,
turnover,,berry college,265.0,17.0
steal,,Centre,264.0,29.0
jumper,good,Centre,257.0,23.0
three pointer,missed,berry college,247.0,20.0
offensive rebound,,berry college,,
jumper,missed,berry college,242.0,25.0
defensive rebound,,Centre,,
jumper,good,Centre,224.0,12.0
assist,,Centre,,
layup,missed,berry college,208.0,14.0
offensive rebound,,Centre,,
foul,,berry college,207.0,29.0
subbing in,,Centre,207.0,30.0
subbing in,,Centre,207.0,30.0
subbing out,,Centre,207.0,30.0
subbing out,,Centre,207.0,30.0
subbing in,,berry college,207.0,30.0
subbing out,,berry college,207.0,30.0
jumper,missed,Centre,205.0,28.0
defensive rebound,,berry college,,
jumper,missed,berry college,203.0,28.0
defensive rebound,,Centre,,
subbing in,,berry college,203.0,30.0
subbing in,,berry college,203.0,30.0
subbing out,,berry college,203.0,30.0
subbing out,,berry college,203.0,30.0
turnover,,Centre,149.0,6.0
steal,,berry college,148.0,29.0
layup,missed,berry college,138.0,20.0
block,,Centre,138.0,20.0
offensive rebound,,berry college,,
layup,good,berry college,134.0,16.0
turnover,,Centre,110.0,6.0
steal,,berry college,110.0,30.0
layup,good,berry college,105.0,25.0
assist,,berry college,,
foul,,berry college,93.0,18.0
free throw,missed,Centre,93.0,30.0
deadball rebound,,Centre,,
free throw,good,Centre,93.0,30.0
subbing in,,Centre,93.0,30.0
subbing in,,Centre,93.0,30.0
subbing in,,Centre,93.0,30.0
subbing out,,Centre,93.0,30.0
subbing out,,Centre,93.0,30.0
subbing out,,Centre,93.0,30.0
subbing in,,berry college,93.0,30.0
subbing in,,berry college,93.0,30.0
subbing out,,berry college,93.0,30.0
subbing out,,berry college,93.0,30.0
layup,good,berry college,65.0,2.0
assist,,berry college,,
foul,,berry college,48.0,13.0
subbing in,,Centre,48.0,30.0
subbing out,,Centre,48.0,30.0
layup,missed,Centre,45.0,27.0
offensive rebound,,Centre,,
jumper,good,Centre,28.0,28.0
three pointer,missed,berry college,6.0,6.0
defensive rebound,,Centre,,
jumper,missed,Centre,0.0,0.0
deadball rebound,,Centre,,
,,,,
subbing in,,Centre,600.0,30.0
subbing in,,Centre,600.0,30.0
subbing in,,Centre,600.0,30.0
subbing in,,Centre,600.0,30.0
subbing out,,Centre,600.0,30.0
subbing out,,Centre,600.0,30.0
subbing out,,Centre,600.0,30.0
subbing out,,Centre,600.0,30.0
layup,missed,Centre,582.0,12.0
block,,berry college,582.0,30.0
defensive rebound,,berry college,,
jumper,missed,berry college,569.0,17.0
defensive rebound,,Centre,,
layup,good,Centre,563.0,24.0
assist,,Centre,,
foul,,berry college,563.0,30.0
free throw,good,Centre,563.0,30.0
subbing in,,Centre,563.0,30.0
subbing out,,Centre,563.0,30.0
layup,missed,berry college,545.0,12.0
defensive rebound,,Centre,,
layup,good,Centre,536.0,21.0
assist,,Centre,,
jumper,missed,berry college,520.0,14.0
defensive rebound,,Centre,,
subbing in,,Centre,520.0,30.0
subbing out,,Centre,520.0,30.0
turnover,,Centre,497.0,7.0
steal,,berry college,496.0,29.0
layup,missed,berry college,485.0,19.0
block,,Centre,485.0,30.0
defensive rebound,,Centre,,
turnover,,Centre,479.0,24.0
steal,,berry college,477.0,28.0
layup,missed,berry college,455.0,8.0
defensive rebound,,Centre,,
turnover,,Centre,441.0,16.0
subbing in,,Centre,441.0,30.0
subbing in,,Centre,441.0,30.0
subbing in,,Centre,441.0,30.0
subbing in,,Centre,441.0,30.0
subbing out,,Centre,441.0,30.0
subbing out,,Centre,441.0,30.0
subbing out,,Centre,441.0,30.0
subbing out,,Centre,441.0,30.0
subbing in,,berry college,441.0,30.0
subbing out,,berry college,441.0,30.0
turnover,,berry college,423.0,12.0
three pointer,good,Centre,414.0,21.0
assist,,Centre,,
three pointer,missed,berry college,394.0,10.0
defensive rebound,,Centre,,
jumper,good,Centre,375.0,11.0
timeout,,Centre,371.0,26.0
subbing in,,Centre,371.0,26.0
subbing out,,Centre,371.0,26.0
subbing in,,berry college,371.0,26.0
subbing in,,berry college,371.0,26.0
subbing in,,berry college,371.0,26.0
subbing in,,berry college,371.0,26.0
subbing out,,berry college,371.0,26.0
subbing out,,berry college,371.0,26.0
subbing out,,berry college,371.0,26.0
subbing out,,berry college,371.0,26.0
three pointer,missed,berry college,358.0,13.0
defensive rebound,,Centre,,
layup,missed,Centre,348.0,20.0
defensive rebound,,berry college,,
layup,good,berry college,341.0,23.0
assist,,berry college,,
foul,,Centre,341.0,30.0
free throw,missed,berry college,341.0,30.0
defensive rebound,,Centre,,
foul,,berry college,324.0,13.0
subbing in,,Centre,322.0,28.0
subbing out,,Centre,322.0,28.0
jumper,missed,Centre,310.0,16.0
defensive rebound,,berry college,,
three pointer,good,berry college,291.0,11.0
assist,,berry college,,
subbing in,,Centre,280.0,19.0
subbing in,,Centre,280.0,19.0
subbing out,,Centre,280.0,19.0
subbing out,,Centre,280.0,19.0
turnover,,Centre,272.0,11.0
steal,,berry college,271.0,29.0
three pointer,good,berry college,254.0,13.0
assist,,berry college,,
turnover,,Centre,233.0,9.0
steal,,berry college,231.0,28.0
foul,,Centre,219.0,18.0
free throw,good,berry college,219.0,30.0
free throw,missed,berry college,219.0,30.0
defensive rebound,,Centre,,
subbing in,,Centre,219.0,30.0
subbing in,,Centre,219.0,30.0
subbing in,,Centre,219.0,30.0
subbing out,,Centre,219.0,30.0
subbing out,,Centre,219.0,30.0
subbing out,,Centre,219.0,30.0
layup,good,Centre,199.0,10.0
layup,good,berry college,187.0,18.0
assist,,berry college,,
three pointer,missed,Centre,168.0,11.0
defensive rebound,,berry college,,
foul,,Centre,166.0,28.0
subbing in,,Centre,166.0,30.0
subbing out,,Centre,166.0,30.0
layup,missed,berry college,151.0,15.0
defensive rebound,,Centre,,
foul,,Centre,146.0,25.0
subbing in,,Centre,146.0,30.0
subbing out,,Centre,146.0,30.0
foul,,Centre,134.0,18.0
free throw,good,berry college,134.0,30.0
free throw,good,berry college,134.0,30.0
foul,,berry college,121.0,17.0
free throw,good,Centre,121.0,30.0
free throw,missed,Centre,121.0,30.0
defensive rebound,,berry college,,
subbing in,,Centre,121.0,30.0
subbing in,,Centre,121.0,30.0
subbing out,,Centre,121.0,30.0
subbing out,,Centre,121.0,30.0
layup,missed,berry college,100.0,9.0
defensive rebound,,Centre,,
foul,,berry college,94.0,24.0
free throw,missed,Centre,94.0,30.0
deadball rebound,,Centre,,
free throw,good,Centre,94.0,30.0
turnover,,berry college,73.0,9.0
three pointer,good,Centre,56.0,13.0
assist,,Centre,,
layup,missed,berry college,35.0,9.0
offensive rebound,,berry college,,
layup,missed,berry college,33.0,28.0
offensive rebound,,berry college,,
layup,missed,berry college,22.0,22.0
block,,Centre,22.0,22.0
defensive rebound,,Centre,,
jumper,good,Centre,16.0,16.0
assist,,Centre,,
three pointer,missed,berry college,2.0,2.0
defensive rebound,,Centre,,
,,,,
subbing in,,Centre,600.0,597.0
subbing out,,Centre,600.0,597.0
layup,missed,berry college,585.0,582.0
defensive rebound,,Centre,,
layup,missed,Centre,564.0,9.0
defensive rebound,,berry college,,
turnover,,berry college,561.0,27.0
steal,,Centre,559.0,28.0
layup,missed,Centre,551.0,22.0
defensive rebound,,berry college,,
foul,,Centre,535.0,14.0
free throw,good,berry college,534.0,30.0
free throw,good,berry college,534.0,30.0
foul,,berry college,510.0,5.0
turnover,,Centre,507.0,27.0
steal,,berry college,507.0,30.0
turnover,,berry college,505.0,28.0
steal,,Centre,503.0,28.0
turnover,,Centre,490.0,17.0
subbing in,,Centre,490.0,30.0
subbing out,,Centre,490.0,30.0
foul,,Centre,473.0,13.0
layup,good,berry college,464.0,21.0
assist,,berry college,,
subbing in,,Centre,458.0,24.0
subbing out,,Centre,458.0,24.0
jumper,missed,Centre,448.0,14.0
block,,berry college,448.0,30.0
defensive rebound,,berry college,,
jumper,good,berry college,441.0,23.0
layup,good,Centre,419.0,8.0
assist,,Centre,,
foul,,berry college,419.0,30.0
subbing in,,Centre,419.0,30.0
subbing out,,Centre,419.0,30.0
free throw,good,Centre,418.0,30.0
subbing in,,Centre,418.0,30.0
subbing out,,Centre,418.0,30.0
layup,missed,berry college,407.0,18.0
defensive rebound,,Centre,,
turnover,,Centre,400.0,23.0
subbing in,,berry college,400.0,30.0
subbing out,,berry college,400.0,30.0
turnover,,berry college,392.0,22.0
steal,,Centre,391.0,29.0
foul,,berry college,389.0,28.0
subbing in,,berry college,389.0,30.0
subbing out,,berry college,389.0,30.0
three pointer,missed,Centre,381.0,22.0
offensive rebound,,Centre,,
layup,good,Centre,376.0,25.0
foul,,Centre,358.0,12.0
free throw,missed,berry college,358.0,30.0
deadball rebound,,Centre,,
free throw,missed,berry college,358.0,30.0
defensive rebound,,Centre,,
subbing in,,Centre,358.0,30.0
subbing in,,Centre,358.0,30.0
subbing out,,Centre,358.0,30.0
subbing out,,Centre,358.0,30.0
jumper,good,Centre,338.0,10.0
layup,good,berry college,322.0,14.0
assist,,berry college,,
foul,,Centre,322.0,30.0
free throw,missed,berry college,322.0,30.0
defensive rebound,,Centre,,
subbing in,,Centre,322.0,30.0
subbing in,,Centre,322.0,30.0
subbing out,,Centre,322.0,30.0
subbing out,,Centre,322.0,30.0
subbing in,,berry college,322.0,30.0
subbing out,,berry college,322.0,30.0
jumper,missed,Centre,298.0,6.0
defensive rebound,,berry college,,
foul,,Centre,296.0,28.0
free throw,missed,berry college,296.0,30.0
deadball rebound,,Centre,,
free throw,missed,berry college,296.0,30.0
defensive rebound,,Centre,,
layup,good,Centre,296.0,30.0
subbing in,,Centre,296.0,30.0
subbing in,,Centre,296.0,30.0
subbing out,,Centre,296.0,30.0
subbing out,,Centre,296.0,30.0
three pointer,missed,berry college,266.0,0.0
offensive rebound,,berry college,,
layup,missed,berry college,261.0,25.0
defensive rebound,,Centre,,
subbing in,,berry college,260.0,29.0
subbing out,,berry college,260.0,29.0
foul,,berry college,246.0,15.0
jumper,good,Centre,232.0,16.0
assist,,Centre,,
three pointer,missed,berry college,213.0,11.0
defensive rebound,,Centre,,
three pointer,missed,Centre,195.0,12.0
defensive rebound,,berry college,,
turnover,,berry college,190.0,25.0
steal,,Centre,188.0,28.0
layup,good,Centre,187.0,29.0
foul,,berry college,162.0,5.0
turnover,,berry college,162.0,30.0
subbing in,,Centre,162.0,30.0
subbing in,,Centre,162.0,30.0
subbing in,,Centre,162.0,30.0
subbing in,,Centre,162.0,30.0
subbing out,,Centre,162.0,30.0
subbing out,,Centre,162.0,30.0
subbing out,,Centre,162.0,30.0
subbing out,,Centre,162.0,30.0
subbing in,,berry college,162.0,30.0
subbing in,,berry college,162.0,30.0
subbing out,,berry college,162.0,30.0
subbing out,,berry college,162.0,30.0
turnover,,Centre,130.0,28.0
subbing in,,berry college,130.0,30.0
subbing out,,berry college,130.0,30.0
jumper,good,berry college,105.0,5.0
assist,,berry college,,
layup,good,Centre,91.0,16.0
foul,,Centre,84.0,23.0
free throw,good,berry college,84.0,30.0
free throw,good,berry college,84.0,30.0
subbing in,,berry college,84.0,30.0
subbing out,,berry college,84.0,30.0
three pointer,good,Centre,72.0,18.0
assist,,Centre,,
three pointer,missed,berry college,57.0,15.0
defensive rebound,,Centre,,
three pointer,missed,Centre,46.0,19.0
offensive rebound,,Centre,,
turnover,,Centre,21.0,21.0
subbing in,,Centre,21.0,21.0
subbing in,,Centre,21.0,21.0
subbing in,,Centre,21.0,21.0
subbing out,,Centre,21.0,21.0
subbing out,,Centre,21.0,21.0
subbing out,,Centre,21.0,21.0
subbing in,,berry college,21.0,21.0
subbing out,,berry college,21.0,21.0
three pointer,missed,berry college,4.0,4.0
offensive rebound,,berry college,,
,,,,
subbing in,,berry college,600.0,584.0
subbing out,,berry college,600.0,584.0
three pointer,missed,berry college,588.0,572.0
defensive rebound,,Centre,,
jumper,good,Centre,555.0,27.0
layup,missed,berry college,530.0,5.0
block,,Centre,530.0,30.0
defensive rebound,,Centre,,
layup,missed,Centre,523.0,23.0
defensive rebound,,Centre,,
subbing in,,berry college,521.0,28.0
subbing out,,berry college,521.0,28.0
foul,,berry college,511.0,18.0
turnover,,berry college,511.0,30.0
subbing in,,Centre,511.0,30.0
subbing out,,Centre,511.0,30.0
subbing in,,berry college,511.0,30.0
subbing out,,berry college,511.0,30.0
foul,,Centre,496.0,15.0
turnover,,Centre,496.0,30.0
three pointer,missed,berry college,481.0,15.0
defensive rebound,,Centre,,
three pointer,missed,Centre,453.0,2.0
offensive rebound,,Centre,,
jumper,good,Centre,442.0,19.0
timeout,,Centre,437.0,25.0
subbing in,,Centre,437.0,25.0
subbing in,,Centre,437.0,25.0
subbing in,,Centre,437.0,25.0
subbing in,,Centre,437.0,25.0
subbing out,,Centre,437.0,25.0
subbing out,,Centre,437.0,25.0
subbing out,,Centre,437.0,25.0
subbing out,,Centre,437.0,25.0
subbing in,,berry college,437.0,25.0
subbing in,,berry college,437.0,25.0
subbing in,,berry college,437.0,25.0
subbing in,,berry college,437.0,25.0
subbing in,,berry college,437.0,25.0
subbing out,,berry college,437.0,25.0
subbing out,,berry college,437.0,25.0
subbing out,,berry college,437.0,25.0
subbing out,,berry college,437.0,25.0
subbing out,,berry college,437.0,25.0
three pointer,missed,berry college,416.0,4.0
defensive rebound,,Centre,,
foul,,berry college,400.0,14.0
jumper,missed,Centre,379.0,9.0
block,,berry college,379.0,30.0
defensive rebound,,berry college,,
foul,,Centre,379.0,30.0
subbing in,,Centre,379.0,30.0
subbing out,,Centre,379.0,30.0
turnover,,berry college,377.0,28.0
subbing in,,Centre,377.0,30.0
subbing out,,Centre,377.0,30.0
subbing in,,berry college,348.0,1.0
subbing out,,berry college,348.0,1.0
foul,,berry college,345.0,28.0
three pointer,missed,Centre,328.0,13.0
defensive rebound,,berry college,,
layup,good,berry college,308.0,10.0
assist,,berry college,,
jumper,missed,Centre,280.0,2.0
offensive rebound,,Centre,,
jumper,missed,Centre,277.0,27.0
defensive rebound,,berry college,,
three pointer,missed,berry college,262.0,15.0
defensive rebound,,Centre,,
three pointer,missed,Centre,249.0,17.0
defensive rebound,,berry college,,
three pointer,good,berry college,232.0,13.0
assist,,berry college,,
timeout,,Centre,223.0,21.0
jumper,good,Centre,221.0,19.0
foul,,berry college,221.0,30.0
free throw,missed,Centre,221.0,30.0
offensive rebound,,Centre,,
subbing in,,Centre,221.0,30.0
subbing in,,Centre,221.0,30.0
subbing in,,Centre,221.0,30.0
subbing in,,Centre,221.0,30.0
subbing out,,Centre,221.0,30.0
subbing out,,Centre,221.0,30.0
subbing out,,Centre,221.0,30.0
subbing out,,Centre,221.0,30.0
