Play Type,Shot Outcome,Team,Time(seconds),Shot Clock
,,,,30.0
foul,,college of mount st. joseph,1175.0,5.0
free throw,good,Centre,1175.0,30.0
free throw,good,Centre,1175.0,30.0
layup,good,college of mount st. joseph,1160.0,15.0
assist,,college of mount st. joseph,,
layup,good,Centre,1142.0,12.0
assist,,Centre,,
layup,missed,college of mount st. joseph,1114.0,2.0
block,,Centre,1114.0,2.0
offensive rebound,,college of mount st. joseph,,
turnover,,college of mount st. joseph,1112.0,0.0
jumper,missed,Centre,1102.0,20.0
defensive rebound,,college of mount st. joseph,,
jumper,missed,college of mount st. joseph,1081.0,9.0
defensive rebound,,Centre,,
three pointer,missed,Centre,1073.0,22.0
defensive rebound,,college of mount st. joseph,,
three pointer,good,college of mount st. joseph,1058.0,15.0
layup,good,Centre,1030.0,2.0
assist,,Centre,,
three pointer,good,college of mount st. joseph,1003.0,3.0
assist,,college of mount st. joseph,,
foul,,college of mount st. joseph,982.0,9.0
subbing in,,Centre,982.0,30.0
subbing out,,Centre,982.0,30.0
foul,,Centre,967.0,15.0
turnover,,Centre,967.0,30.0
subbing in,,Centre,967.0,30.0
subbing out,,Centre,967.0,30.0
jumper,good,college of mount st. joseph,952.0,15.0
foul,,college of mount st. joseph,948.0,26.0
subbing in,,Centre,948.0,30.0
subbing in,,Centre,948.0,30.0
subbing out,,Centre,948.0,30.0
subbing out,,Centre,948.0,30.0
jumper,good,Centre,944.0,26.0
jumper,missed,college of mount st. joseph,927.0,13.0
block,,Centre,927.0,13.0
offensive rebound,,college of mount st. joseph,,
subbing in,,college of mount st. joseph,927.0,13.0
subbing out,,college of mount st. joseph,927.0,13.0
three pointer,missed,college of mount st. joseph,908.0,24.0
defensive rebound,,Centre,,
three pointer,good,Centre,899.0,21.0
assist,,Centre,,
three pointer,missed,college of mount st. joseph,879.0,10.0
defensive rebound,,Centre,,
turnover,,Centre,869.0,20.0
subbing in,,college of mount st. joseph,869.0,30.0
subbing out,,college of mount st. joseph,869.0,30.0
turnover,,college of mount st. joseph,844.0,5.0
turnover,,Centre,839.0,25.0
subbing in,,Centre,830.0,21.0
subbing out,,Centre,830.0,21.0
turnover,,college of mount st. joseph,820.0,11.0
steal,,Centre,818.0,28.0
layup,good,Centre,812.0,24.0
assist,,Centre,,
turnover,,college of mount st. joseph,794.0,12.0
subbing in,,college of mount st. joseph,794.0,30.0
subbing in,,college of mount st. joseph,794.0,30.0
subbing out,,college of mount st. joseph,794.0,30.0
subbing out,,college of mount st. joseph,794.0,30.0
three pointer,good,Centre,767.0,3.0
layup,good,college of mount st. joseph,751.0,14.0
assist,,college of mount st. joseph,,
jumper,good,Centre,732.0,11.0
assist,,Centre,,
subbing in,,Centre,717.0,15.0
subbing out,,Centre,717.0,15.0
three pointer,missed,college of mount st. joseph,711.0,9.0
defensive rebound,,Centre,,
jumper,good,Centre,702.0,21.0
assist,,Centre,,
timeout,,Centre,700.0,28.0
subbing in,,Centre,700.0,28.0
subbing in,,Centre,700.0,28.0
subbing in,,Centre,700.0,28.0
subbing out,,Centre,700.0,28.0
subbing out,,Centre,700.0,28.0
subbing out,,Centre,700.0,28.0
foul,,Centre,682.0,10.0
subbing in,,college of mount st. joseph,682.0,30.0
subbing out,,college of mount st. joseph,682.0,30.0
layup,good,college of mount st. joseph,681.0,29.0
assist,,college of mount st. joseph,,
foul,,Centre,681.0,30.0
free throw,good,college of mount st. joseph,681.0,30.0
subbing in,,Centre,671.0,20.0
subbing out,,Centre,671.0,20.0
foul,,college of mount st. joseph,662.0,11.0
turnover,,Centre,658.0,26.0
layup,missed,college of mount st. joseph,644.0,16.0
defensive rebound,,Centre,,
turnover,,Centre,628.0,14.0
subbing in,,Centre,628.0,30.0
subbing out,,Centre,628.0,30.0
jumper,missed,college of mount st. joseph,614.0,16.0
defensive rebound,,Centre,,
turnover,,Centre,604.0,20.0
steal,,college of mount st. joseph,604.0,30.0
jumper,missed,college of mount st. joseph,597.0,23.0
offensive rebound,,college of mount st. joseph,,
foul,,Centre,594.0,27.0
foul,,college of mount st. joseph,594.0,30.0
turnover,,college of mount st. joseph,594.0,30.0
three pointer,missed,Centre,583.0,19.0
defensive rebound,,Centre,,
subbing in,,college of mount st. joseph,580.0,27.0
