Play Type,Shot Outcome,Team,Time(seconds),Shot Clock
,,,,30.0
jumper,good,birmingham-so.,584.0,14.0
jumper,missed,Centre,556.0,2.0
defensive rebound,,birmingham-so.,,
jumper,missed,birmingham-so.,542.0,16.0
defensive rebound,,Centre,,
jumper,missed,Centre,521.0,9.0
defensive rebound,,birmingham-so.,,
jumper,good,birmingham-so.,497.0,6.0
jumper,missed,Centre,465.0,28.0
defensive rebound,,birmingham-so.,,
jumper,missed,birmingham-so.,449.0,14.0
defensive rebound,,Centre,,
jumper,good,Centre,424.0,5.0
assist,,Centre,,
jumper,good,birmingham-so.,398.0,4.0
jumper,missed,Centre,363.0,25.0
offensive rebound,,Centre,,
turnover,,Centre,363.0,30.0
subbing in,,Centre,363.0,30.0
subbing in,,Centre,363.0,30.0
subbing in,,Centre,363.0,30.0
subbing in,,Centre,363.0,30.0
subbing in,,Centre,363.0,30.0
subbing out,,Centre,363.0,30.0
subbing out,,Centre,363.0,30.0
subbing out,,Centre,363.0,30.0
subbing out,,Centre,363.0,30.0
subbing out,,Centre,363.0,30.0
foul,,Centre,356.0,23.0
free throw,missed,birmingham-so.,356.0,30.0
deadball rebound,,birmingham-so.,,
free throw,good,birmingham-so.,356.0,30.0
jumper,good,Centre,342.0,16.0
assist,,Centre,,
jumper,good,birmingham-so.,327.0,15.0
assist,,birmingham-so.,,
jumper,missed,Centre,302.0,5.0
defensive rebound,,birmingham-so.,,
foul,,Centre,279.0,7.0
jumper,good,birmingham-so.,273.0,24.0
subbing in,,Centre,242.0,-1.0
subbing in,,Centre,242.0,-1.0
subbing in,,Centre,242.0,-1.0
subbing in,,Centre,242.0,-1.0
subbing in,,Centre,242.0,-1.0
subbing out,,Centre,242.0,-1.0
subbing out,,Centre,242.0,-1.0
subbing out,,Centre,242.0,-1.0
subbing out,,Centre,242.0,-1.0
subbing out,,Centre,242.0,-1.0
turnover,,Centre,237.0,24.0
three pointer,missed,birmingham-so.,217.0,10.0
defensive rebound,,Centre,,
foul,,birmingham-so.,205.0,18.0
subbing in,,birmingham-so.,205.0,30.0
subbing out,,birmingham-so.,205.0,30.0
three pointer,missed,Centre,182.0,7.0
defensive rebound,,birmingham-so.,,
turnover,,birmingham-so.,179.0,27.0
three pointer,missed,Centre,157.0,8.0
defensive rebound,,birmingham-so.,,
layup,good,birmingham-so.,138.0,11.0
assist,,birmingham-so.,,
jumper,good,Centre,118.0,10.0
foul,,birmingham-so.,118.0,30.0
free throw,good,Centre,118.0,30.0
jumper,missed,birmingham-so.,105.0,17.0
defensive rebound,,Centre,,
three pointer,missed,Centre,96.0,21.0
offensive rebound,,Centre,,
jumper,missed,Centre,90.0,24.0
offensive rebound,,Centre,,
three pointer,missed,Centre,75.0,15.0
offensive rebound,,Centre,,
turnover,,Centre,73.0,28.0
subbing in,,birmingham-so.,61.0,18.0
subbing out,,birmingham-so.,61.0,18.0
three pointer,missed,birmingham-so.,58.0,15.0
defensive rebound,,Centre,,
subbing in,,Centre,34.0,6.0
subbing out,,Centre,34.0,6.0
jumper,missed,Centre,31.0,3.0
offensive rebound,,Centre,,
layup,good,Centre,19.0,19.0
jumper,good,birmingham-so.,3.0,3.0
assist,,birmingham-so.,,
,,,,
subbing out,,Centre,598.0,597.0
