Play Type,Shot Outcome,Team,Time(seconds),Shot Clock
,,,,30.0
layup,good,hendrix,1173.0,3.0
jumper,missed,Centre,1156.0,13.0
defensive rebound,,hendrix,,
foul,,Centre,1129.0,3.0
free throw,missed,hendrix,1129.0,30.0
deadball rebound,,Centre,,
free throw,good,hendrix,1129.0,30.0
foul,,hendrix,1104.0,5.0
jumper,good,Centre,1085.0,11.0
foul,,hendrix,1084.0,29.0
free throw,good,Centre,1084.0,30.0
subbing in,,Centre,1084.0,30.0
subbing out,,Centre,1084.0,30.0
turnover,,hendrix,1061.0,7.0
layup,good,Centre,1049.0,18.0
layup,missed,hendrix,1023.0,4.0
defensive rebound,,Centre,,
foul,,hendrix,1014.0,21.0
subbing in,,hendrix,1014.0,30.0
subbing out,,hendrix,1014.0,30.0
foul,,hendrix,1006.0,22.0
free throw,good,Centre,1006.0,30.0
free throw,good,Centre,1006.0,30.0
subbing in,,hendrix,1006.0,30.0
subbing out,,hendrix,1006.0,30.0
foul,,Centre,999.0,23.0
jumper,missed,hendrix,991.0,22.0
offensive rebound,,hendrix,,
turnover,,hendrix,989.0,28.0
subbing in,,Centre,986.0,27.0
subbing out,,Centre,986.0,27.0
subbing in,,hendrix,986.0,27.0
subbing out,,hendrix,986.0,27.0
jumper,good,Centre,975.0,16.0
assist,,Centre,,
foul,,Centre,962.0,17.0
subbing in,,Centre,962.0,30.0
subbing out,,Centre,962.0,30.0
jumper,good,hendrix,944.0,12.0
three pointer,good,Centre,926.0,12.0
assist,,Centre,,
jumper,missed,hendrix,899.0,3.0
defensive rebound,,Centre,,
turnover,,Centre,890.0,21.0
foul,,Centre,890.0,30.0
subbing in,,hendrix,890.0,30.0
subbing out,,hendrix,890.0,30.0
three pointer,missed,hendrix,870.0,10.0
offensive rebound,,hendrix,,
layup,missed,hendrix,865.0,25.0
defensive rebound,,Centre,,
jumper,missed,Centre,858.0,23.0
defensive rebound,,Centre,,
subbing in,,Centre,855.0,27.0
subbing in,,Centre,855.0,27.0
subbing out,,Centre,855.0,27.0
subbing out,,Centre,855.0,27.0
subbing in,,hendrix,855.0,27.0
subbing out,,hendrix,855.0,27.0
jumper,missed,hendrix,839.0,11.0
defensive rebound,,Centre,,
three pointer,missed,Centre,833.0,24.0
defensive rebound,,hendrix,,
turnover,,hendrix,815.0,12.0
