Play Type,Shot Outcome,Team,Time(seconds),Shot Clock
,,,,30.0
jumper,missed,Centre,575.0,5.0
defensive rebound,,berry,,
three pointer,missed,berry,564.0,19.0
defensive rebound,,Centre,,
layup,good,Centre,554.0,20.0
layup,good,berry,530.0,6.0
foul,,Centre,530.0,30.0
free throw,good,berry,530.0,30.0
subbing out,,Centre,512.0,12.0
subbing in,,Centre,512.0,12.0
turnover,,Centre,508.0,8.0
steal,,berry,508.0,30.0
jumper,good,berry,490.0,12.0
foul,,berry,449.0,19.0
three pointer,missed,Centre,436.0,17.0
defensive rebound,,berry,,
three pointer,missed,berry,431.0,25.0
defensive rebound,,Centre,,
turnover,,Centre,409.0,8.0
subbing out,,Centre,402.0,23.0
subbing in,,Centre,402.0,23.0
foul,,Centre,394.0,15.0
free throw,good,berry,394.0,30.0
free throw,missed,berry,394.0,30.0
defensive rebound,,Centre,,
jumper,missed,Centre,375.0,11.0
defensive rebound,,berry,,
foul,,Centre,350.0,5.0
subbing out,,Centre,350.0,30.0
subbing out,,Centre,350.0,30.0
subbing in,,Centre,350.0,30.0
subbing in,,Centre,350.0,30.0
layup,good,berry,344.0,24.0
foul,,berry,315.0,1.0
layup,missed,Centre,310.0,25.0
offensive rebound,,Centre,,
turnover,,Centre,307.0,27.0
three pointer,missed,berry,297.0,20.0
defensive rebound,,Centre,,
timeout,,Centre,283.0,16.0
subbing out,,Centre,276.0,9.0
subbing out,,Centre,276.0,9.0
subbing in,,Centre,276.0,9.0
subbing in,,Centre,276.0,9.0
layup,missed,Centre,273.0,6.0
defensive rebound,,berry,,
jumper,missed,berry,264.0,21.0
defensive rebound,,Centre,,
layup,good,Centre,257.0,23.0
three pointer,good,berry,227.0,0.0
assist,,berry,,
turnover,,Centre,203.0,6.0
steal,,berry,203.0,30.0
three pointer,missed,berry,195.0,22.0
defensive rebound,,Centre,,
timeout,,Centre,191.0,26.0
subbing out,,Centre,182.0,17.0
subbing in,,Centre,182.0,17.0
layup,good,Centre,175.0,10.0
assist,,Centre,,
layup,missed,berry,159.0,14.0
offensive rebound,,berry,,
foul,,Centre,158.0,29.0
free throw,good,berry,158.0,30.0
free throw,missed,berry,158.0,30.0
defensive rebound,,Centre,,
subbing out,,Centre,158.0,30.0
subbing out,,Centre,158.0,30.0
subbing in,,Centre,158.0,30.0
subbing in,,Centre,158.0,30.0
three pointer,good,Centre,150.0,22.0
assist,,Centre,,
foul,,Centre,140.0,20.0
subbing out,,berry,140.0,30.0
subbing in,,berry,140.0,30.0
subbing out,,Centre,140.0,30.0
subbing in,,Centre,140.0,30.0
free throw,missed,berry,140.0,30.0
deadball rebound,,Centre,,
free throw,missed,berry,140.0,30.0
defensive rebound,,Centre,,
jumper,good,Centre,120.0,10.0
foul,,berry,97.0,7.0
turnover,,berry,97.0,30.0
turnover,,Centre,79.0,12.0
layup,good,berry,45.0,26.0
assist,,berry,,
three pointer,missed,Centre,27.0,27.0
offensive rebound,,Centre,,
three pointer,missed,Centre,17.0,17.0
defensive rebound,,berry,,
layup,good,berry,8.0,8.0
,,,,
subbing out,,berry,600.0,585.0
subbing in,,berry,600.0,585.0
subbing out,,Centre,600.0,585.0
