Play Type,Shot Outcome,Team,Time(seconds),Shot Clock
,,,,30.0
turnover,,spalding univ.,1179.0,9.0
steal,,Centre,1178.0,29.0
layup,good,Centre,1174.0,26.0
assist,,Centre,,
jumper,good,spalding univ.,1159.0,15.0
three pointer,good,Centre,1140.0,11.0
assist,,Centre,,
turnover,,spalding univ.,1131.0,21.0
steal,,Centre,1130.0,29.0
three pointer,missed,Centre,1125.0,25.0
defensive rebound,,spalding univ.,,
jumper,missed,spalding univ.,1107.0,12.0
defensive rebound,,Centre,,
layup,good,Centre,1099.0,22.0
assist,,Centre,,
layup,good,spalding univ.,1085.0,16.0
assist,,spalding univ.,,
turnover,,Centre,1066.0,11.0
layup,missed,spalding univ.,1053.0,17.0
defensive rebound,,Centre,,
jumper,missed,Centre,1043.0,20.0
defensive rebound,,spalding univ.,,
layup,missed,spalding univ.,1031.0,18.0
defensive rebound,,Centre,,
jumper,missed,Centre,1023.0,22.0
offensive rebound,,Centre,,
foul,,spalding univ.,1018.0,25.0
free throw,missed,Centre,1018.0,30.0
deadball rebound,,Centre,,
free throw,missed,Centre,1018.0,30.0
defensive rebound,,spalding univ.,,
subbing in,,Centre,1018.0,30.0
subbing in,,Centre,1018.0,30.0
subbing out,,Centre,1018.0,30.0
subbing out,,Centre,1018.0,30.0
turnover,,spalding univ.,1013.0,25.0
steal,,Centre,1012.0,29.0
layup,missed,Centre,1010.0,28.0
defensive rebound,,spalding univ.,,
jumper,good,spalding univ.,1005.0,25.0
jumper,missed,Centre,981.0,6.0
defensive rebound,,spalding univ.,,
foul,,Centre,950.0,29.0
free throw,good,spalding univ.,950.0,30.0
free throw,good,spalding univ.,950.0,30.0
subbing in,,Centre,950.0,30.0
subbing in,,Centre,950.0,30.0
subbing out,,Centre,950.0,30.0
subbing out,,Centre,950.0,30.0
jumper,good,Centre,928.0,8.0
assist,,Centre,,
turnover,,spalding univ.,902.0,4.0
steal,,Centre,901.0,29.0
layup,good,Centre,898.0,27.0
assist,,Centre,,
three pointer,missed,spalding univ.,886.0,18.0
defensive rebound,,Centre,,
jumper,missed,Centre,878.0,22.0
offensive rebound,,Centre,,
three pointer,missed,Centre,868.0,20.0
offensive rebound,,Centre,,
three pointer,missed,Centre,863.0,25.0
offensive rebound,,Centre,,
layup,missed,Centre,857.0,24.0
defensive rebound,,spalding univ.,,
layup,missed,spalding univ.,849.0,22.0
defensive rebound,,Centre,,
layup,missed,Centre,843.0,24.0
defensive rebound,,spalding univ.,,
subbing in,,spalding univ.,838.0,25.0
subbing in,,spalding univ.,838.0,25.0
subbing in,,spalding univ.,838.0,25.0
subbing out,,spalding univ.,838.0,25.0
subbing out,,spalding univ.,838.0,25.0
subbing out,,spalding univ.,838.0,25.0
layup,missed,spalding univ.,811.0,28.0
defensive rebound,,Centre,,
turnover,,Centre,799.0,18.0
steal,,spalding univ.,797.0,28.0
layup,good,spalding univ.,784.0,17.0
timeout,,Centre,780.0,26.0
subbing in,,spalding univ.,780.0,26.0
subbing out,,spalding univ.,780.0,26.0
subbing in,,Centre,780.0,26.0
subbing in,,Centre,780.0,26.0
subbing in,,Centre,780.0,26.0
subbing in,,Centre,780.0,26.0
subbing out,,Centre,780.0,26.0
subbing out,,Centre,780.0,26.0
subbing out,,Centre,780.0,26.0
subbing out,,Centre,780.0,26.0
jumper,good,Centre,764.0,10.0
layup,good,spalding univ.,749.0,15.0
jumper,missed,Centre,730.0,11.0
offensive rebound,,Centre,,
jumper,missed,Centre,727.0,27.0
defensive rebound,,spalding univ.,,
turnover,,spalding univ.,708.0,11.0
subbing in,,spalding univ.,708.0,30.0
subbing in,,spalding univ.,708.0,30.0
subbing out,,spalding univ.,708.0,30.0
subbing out,,spalding univ.,708.0,30.0
foul,,spalding univ.,696.0,18.0
free throw,good,Centre,696.0,30.0
free throw,good,Centre,696.0,30.0
jumper,missed,spalding univ.,665.0,29.0
block,,Centre,665.0,30.0
defensive rebound,,Centre,,
layup,missed,Centre,654.0,19.0
block,,spalding univ.,654.0,30.0
defensive rebound,,spalding univ.,,
turnover,,spalding univ.,648.0,24.0
subbing in,,spalding univ.,648.0,30.0
subbing in,,spalding univ.,648.0,30.0
subbing out,,spalding univ.,648.0,30.0
subbing out,,spalding univ.,648.0,30.0
layup,good,Centre,620.0,2.0
assist,,Centre,,
jumper,good,spalding univ.,600.0,10.0
assist,,spalding univ.,,
turnover,,Centre,578.0,8.0
