Play Type,Shot Outcome,Team,Time(seconds),Shot Clock
,,,,30.0
turnover,,birmingham-southern,574.0,4.0
three pointer,missed,Centre,558.0,14.0
offensive rebound,,Centre,,
jumper,missed,Centre,542.0,14.0
defensive rebound,,birmingham-southern,,
turnover,,birmingham-southern,513.0,1.0
steal,,Centre,510.0,27.0
turnover,,Centre,495.0,15.0
steal,,birmingham-southern,494.0,29.0
three pointer,missed,birmingham-southern,472.0,8.0
defensive rebound,,Centre,,
jumper,good,Centre,444.0,2.0
assist,,Centre,,
three pointer,missed,birmingham-southern,429.0,15.0
defensive rebound,,Centre,,
jumper,missed,Centre,412.0,13.0
defensive rebound,,birmingham-southern,,
layup,missed,birmingham-southern,402.0,20.0
defensive rebound,,Centre,,
turnover,,Centre,383.0,11.0
steal,,birmingham-southern,382.0,29.0
layup,good,birmingham-southern,363.0,11.0
turnover,,Centre,349.0,16.0
steal,,birmingham-southern,348.0,29.0
foul,,Centre,345.0,27.0
free throw,missed,birmingham-southern,345.0,30.0
deadball rebound,,Centre,,
free throw,good,birmingham-southern,345.0,30.0
subbing in,,Centre,345.0,30.0
subbing in,,Centre,345.0,30.0
subbing in,,Centre,345.0,30.0
subbing in,,Centre,345.0,30.0
subbing out,,Centre,345.0,30.0
subbing out,,Centre,345.0,30.0
subbing out,,Centre,345.0,30.0
subbing out,,Centre,345.0,30.0
subbing in,,birmingham-southern,345.0,30.0
subbing out,,birmingham-southern,345.0,30.0
turnover,,Centre,340.0,25.0
subbing in,,Centre,337.0,27.0
subbing out,,Centre,337.0,27.0
three pointer,missed,birmingham-southern,316.0,6.0
offensive rebound,,birmingham-southern,,
layup,good,birmingham-southern,311.0,25.0
timeout,,Centre,295.0,14.0
subbing in,,Centre,295.0,14.0
subbing in,,Centre,295.0,14.0
subbing out,,Centre,295.0,14.0
subbing out,,Centre,295.0,14.0
jumper,missed,Centre,282.0,1.0
block,,birmingham-southern,282.0,30.0
defensive rebound,,birmingham-southern,,
three pointer,missed,birmingham-southern,269.0,17.0
defensive rebound,,Centre,,
foul,,birmingham-southern,260.0,21.0
three pointer,missed,Centre,255.0,25.0
defensive rebound,,birmingham-southern,,
jumper,missed,birmingham-southern,235.0,10.0
defensive rebound,,Centre,,
layup,missed,Centre,215.0,10.0
block,,birmingham-southern,215.0,10.0
offensive rebound,,Centre,,
jumper,good,Centre,210.0,5.0
assist,,Centre,,
three pointer,missed,birmingham-southern,191.0,11.0
defensive rebound,,Centre,,
layup,good,Centre,176.0,15.0
jumper,missed,birmingham-southern,150.0,4.0
defensive rebound,,Centre,,
foul,,birmingham-southern,145.0,25.0
subbing in,,Centre,145.0,30.0
subbing in,,Centre,145.0,30.0
