Play Type,Shot Outcome,Team,Time(seconds),Shot Clock
,,,,30.0
jumper,good,Centre,583.0,13.0
assist,,Centre,,
jumper,good,maryville,568.0,15.0
assist,,maryville,,
jumper,good,Centre,553.0,15.0
jumper,good,maryville,539.0,16.0
assist,,maryville,,
layup,missed,Centre,519.0,10.0
block,,maryville,519.0,10.0
offensive rebound,,Centre,,
foul,,maryville,507.0,28.0
turnover,,Centre,507.0,30.0
layup,good,maryville,504.0,27.0
assist,,maryville,,
three pointer,missed,Centre,486.0,12.0
defensive rebound,,maryville,,
three pointer,missed,maryville,476.0,20.0
offensive rebound,,maryville,,
foul,,maryville,459.0,13.0
subbing in,,maryville,459.0,30.0
subbing in,,maryville,459.0,30.0
subbing in,,maryville,459.0,30.0
subbing out,,maryville,459.0,30.0
subbing out,,maryville,459.0,30.0
subbing out,,maryville,459.0,30.0
subbing in,,Centre,459.0,30.0
subbing in,,Centre,459.0,30.0
subbing in,,Centre,459.0,30.0
subbing out,,Centre,459.0,30.0
subbing out,,Centre,459.0,30.0
subbing out,,Centre,459.0,30.0
layup,good,Centre,456.0,27.0
assist,,Centre,,
foul,,Centre,443.0,17.0
turnover,,maryville,423.0,10.0
three pointer,missed,Centre,412.0,19.0
defensive rebound,,maryville,,
layup,missed,maryville,393.0,11.0
block,,Centre,393.0,30.0
defensive rebound,,Centre,,
layup,good,Centre,381.0,18.0
foul,,maryville,381.0,30.0
free throw,missed,Centre,381.0,30.0
defensive rebound,,maryville,,
subbing in,,maryville,381.0,30.0
subbing in,,maryville,381.0,30.0
subbing out,,maryville,381.0,30.0
subbing out,,maryville,381.0,30.0
subbing in,,Centre,381.0,30.0
subbing out,,Centre,381.0,30.0
foul,,Centre,377.0,26.0
subbing in,,maryville,377.0,30.0
subbing out,,maryville,377.0,30.0
subbing in,,Centre,377.0,30.0
subbing out,,Centre,377.0,30.0
layup,good,maryville,370.0,23.0
assist,,maryville,,
jumper,good,maryville,357.0,17.0
assist,,maryville,,
turnover,,Centre,348.0,21.0
turnover,,Centre,340.0,22.0
layup,missed,maryville,312.0,2.0
offensive rebound,,maryville,,
three pointer,good,maryville,305.0,23.0
assist,,maryville,,
foul,,Centre,287.0,12.0
timeout,,maryville,258.0,1.0
subbing in,,maryville,258.0,1.0
subbing in,,maryville,258.0,1.0
subbing out,,maryville,258.0,1.0
subbing out,,maryville,258.0,1.0
subbing in,,Centre,258.0,1.0
subbing in,,Centre,258.0,1.0
subbing in,,Centre,258.0,1.0
subbing in,,Centre,258.0,1.0
subbing out,,Centre,258.0,1.0
subbing out,,Centre,258.0,1.0
subbing out,,Centre,258.0,1.0
subbing out,,Centre,258.0,1.0
jumper,good,maryville,254.0,27.0
assist,,maryville,,
jumper,missed,Centre,222.0,28.0
offensive rebound,,Centre,,
layup,good,Centre,214.0,22.0
jumper,missed,maryville,209.0,25.0
offensive rebound,,maryville,,
three pointer,missed,maryville,204.0,25.0
defensive rebound,,Centre,,
foul,,maryville,191.0,17.0
free throw,good,Centre,190.0,30.0
free throw,good,Centre,190.0,30.0
subbing in,,maryville,190.0,30.0
subbing out,,maryville,190.0,30.0
subbing in,,Centre,190.0,30.0
subbing out,,Centre,190.0,30.0
three pointer,good,maryville,168.0,7.0
assist,,maryville,,
foul,,maryville,150.0,12.0
free throw,good,Centre,147.0,30.0
free throw,good,Centre,147.0,30.0
subbing in,,maryville,147.0,30.0
subbing out,,maryville,147.0,30.0
turnover,,maryville,116.0,26.0
layup,missed,Centre,106.0,20.0
offensive rebound,,Centre,,
jumper,good,Centre,96.0,20.0
subbing in,,maryville,83.0,17.0
subbing out,,maryville,83.0,17.0
foul,,Centre,79.0,13.0
free throw,missed,maryville,79.0,30.0
deadball rebound,,Centre,,
free throw,good,maryville,79.0,30.0
three pointer,missed,Centre,74.0,25.0
offensive rebound,,Centre,,
layup,good,Centre,65.0,21.0
assist,,Centre,,
subbing in,,Centre,50.0,15.0
subbing out,,Centre,50.0,15.0
jumper,good,maryville,47.0,12.0
assist,,maryville,,
turnover,,Centre,27.0,27.0
steal,,maryville,23.0,23.0
foul,,Centre,20.0,20.0
free throw,good,maryville,20.0,20.0
free throw,missed,maryville,20.0,20.0
defensive rebound,,Centre,,
three pointer,missed,Centre,10.0,10.0
defensive rebound,,maryville,,
subbing in,,maryville,0.0,0.0
subbing out,,maryville,0.0,0.0
subbing in,,Centre,0.0,0.0
subbing in,,Centre,0.0,0.0
subbing in,,Centre,0.0,0.0
subbing in,,Centre,0.0,0.0
subbing out,,Centre,0.0,0.0
subbing out,,Centre,0.0,0.0
subbing out,,Centre,0.0,0.0
subbing out,,Centre,0.0,0.0
,,,,
three pointer,missed,Centre,596.0,26.0
offensive rebound,,Centre,,
jumper,missed,Centre,570.0,4.0
offensive rebound,,Centre,,
subbing in,,Centre,564.0,24.0
subbing in,,Centre,564.0,24.0
subbing in,,Centre,564.0,24.0
subbing out,,Centre,564.0,24.0
subbing out,,Centre,564.0,24.0
subbing out,,Centre,564.0,24.0
jumper,good,Centre,563.0,23.0
foul,,Centre,548.0,15.0
free throw,missed,maryville,548.0,30.0
deadball rebound,,Centre,,
free throw,good,maryville,548.0,30.0
layup,good,Centre,533.0,15.0
assist,,Centre,,
layup,good,maryville,511.0,8.0
three pointer,good,Centre,484.0,3.0
assist,,Centre,,
foul,,Centre,465.0,11.0
turnover,,maryville,465.0,30.0
steal,,Centre,465.0,30.0
foul,,maryville,465.0,30.0
subbing in,,maryville,465.0,30.0
subbing in,,maryville,465.0,30.0
subbing out,,maryville,465.0,30.0
subbing out,,maryville,465.0,30.0
subbing in,,Centre,465.0,30.0
subbing out,,Centre,465.0,30.0
jumper,missed,Centre,451.0,16.0
offensive rebound,,Centre,,
