Play Type,Shot Outcome,Team,Time(seconds),Shot Clock
,,,,30.0
foul,,Centre,579.0,9.0
free throw,good,mt. st. joseph,579.0,30.0
free throw,good,mt. st. joseph,579.0,30.0
three pointer,missed,Centre,551.0,2.0
defensive rebound,,mt. st. joseph,,
turnover,,mt. st. joseph,540.0,19.0
three pointer,missed,Centre,524.0,14.0
offensive rebound,,Centre,,
layup,good,Centre,515.0,21.0
layup,good,mt. st. joseph,504.0,19.0
turnover,,Centre,478.0,4.0
steal,,mt. st. joseph,473.0,25.0
turnover,,mt. st. joseph,467.0,24.0
three pointer,missed,Centre,461.0,24.0
offensive rebound,,Centre,,
three pointer,good,Centre,455.0,24.0
assist,,Centre,,
layup,missed,mt. st. joseph,439.0,14.0
offensive rebound,,mt. st. joseph,,
jumper,good,mt. st. joseph,435.0,26.0
assist,,mt. st. joseph,,
layup,missed,Centre,420.0,15.0
defensive rebound,,mt. st. joseph,,
assist,,mt. st. joseph,,
assist,,mt. st. joseph,,
three pointer,good,mt. st. joseph,407.0,17.0
layup,good,Centre,387.0,10.0
assist,,Centre,,
foul,,mt. st. joseph,362.0,5.0
subbing in,,Centre,362.0,30.0
subbing in,,Centre,362.0,30.0
subbing in,,Centre,362.0,30.0
subbing in,,Centre,362.0,30.0
subbing in,,Centre,362.0,30.0
subbing out,,Centre,362.0,30.0
subbing out,,Centre,362.0,30.0
subbing out,,Centre,362.0,30.0
subbing out,,Centre,362.0,30.0
subbing out,,Centre,362.0,30.0
subbing in,,mt. st. joseph,362.0,30.0
subbing in,,mt. st. joseph,362.0,30.0
subbing out,,mt. st. joseph,362.0,30.0
subbing out,,mt. st. joseph,362.0,30.0
three pointer,good,Centre,351.0,19.0
jumper,missed,mt. st. joseph,335.0,14.0
defensive rebound,,Centre,,
foul,,mt. st. joseph,328.0,23.0
subbing in,,mt. st. joseph,328.0,30.0
subbing in,,mt. st. joseph,328.0,30.0
subbing out,,mt. st. joseph,328.0,30.0
subbing out,,mt. st. joseph,328.0,30.0
layup,good,Centre,313.0,15.0
assist,,Centre,,
layup,missed,mt. st. joseph,296.0,13.0
block,,Centre,296.0,30.0
defensive rebound,,Centre,,
timeout,,mt. st. joseph,280.0,14.0
subbing in,,mt. st. joseph,280.0,14.0
subbing out,,mt. st. joseph,280.0,14.0
three pointer,missed,Centre,273.0,7.0
defensive rebound,,mt. st. joseph,,
three pointer,good,mt. st. joseph,250.0,7.0
assist,,mt. st. joseph,,
layup,missed,Centre,227.0,7.0
offensive rebound,,Centre,,
turnover,,Centre,214.0,17.0
steal,,mt. st. joseph,204.0,20.0
foul,,Centre,199.0,25.0
subbing in,,Centre,199.0,30.0
subbing in,,Centre,199.0,30.0
subbing in,,Centre,199.0,30.0
subbing in,,Centre,199.0,30.0
subbing out,,Centre,199.0,30.0
subbing out,,Centre,199.0,30.0
subbing out,,Centre,199.0,30.0
subbing out,,Centre,199.0,30.0
foul,,Centre,186.0,17.0
subbing in,,mt. st. joseph,186.0,30.0
subbing out,,mt. st. joseph,186.0,30.0
jumper,good,mt. st. joseph,180.0,24.0
foul,,mt. st. joseph,163.0,13.0
subbing in,,Centre,163.0,30.0
subbing out,,Centre,163.0,30.0
subbing in,,mt. st. joseph,163.0,30.0
subbing in,,mt. st. joseph,163.0,30.0
subbing out,,mt. st. joseph,163.0,30.0
subbing out,,mt. st. joseph,163.0,30.0
jumper,missed,Centre,119.0,16.0
offensive rebound,,Centre,,
foul,,mt. st. joseph,113.0,24.0
subbing in,,mt. st. joseph,113.0,30.0
subbing out,,mt. st. joseph,113.0,30.0
jumper,good,Centre,111.0,28.0
assist,,Centre,,
three pointer,good,mt. st. joseph,94.0,13.0
assist,,mt. st. joseph,,
turnover,,Centre,73.0,9.0
steal,,mt. st. joseph,67.0,24.0
turnover,,mt. st. joseph,66.0,29.0
layup,missed,Centre,46.0,10.0
offensive rebound,,Centre,,
three pointer,missed,Centre,33.0,17.0
defensive rebound,,mt. st. joseph,,
subbing in,,mt. st. joseph,33.0,30.0
subbing in,,mt. st. joseph,33.0,30.0
subbing out,,mt. st. joseph,33.0,30.0
subbing out,,mt. st. joseph,33.0,30.0
jumper,missed,mt. st. joseph,4.0,4.0
deadball rebound,,Centre,,
