Play Type,Shot Outcome,Team,Time(seconds),Shot Clock
,,,,30.0
turnover,,Centre,587.0,17.0
layup,missed,berry college,580.0,23.0
offensive rebound,,berry college,,
jumper,good,berry college,558.0,8.0
turnover,,Centre,546.0,18.0
steal,,berry college,542.0,26.0
jumper,missed,berry college,540.0,28.0
offensive rebound,,berry college,,
foul,,berry college,540.0,30.0
layup,missed,Centre,515.0,5.0
defensive rebound,,berry college,,
layup,missed,berry college,498.0,13.0
offensive rebound,,berry college,,
jumper,missed,berry college,491.0,23.0
block,,Centre,491.0,30.0
defensive rebound,,Centre,,
three pointer,missed,Centre,478.0,17.0
defensive rebound,,berry college,,
three pointer,missed,berry college,472.0,24.0
defensive rebound,,Centre,,
subbing in,,Centre,472.0,30.0
subbing in,,Centre,472.0,30.0
subbing out,,Centre,472.0,30.0
subbing out,,Centre,472.0,30.0
foul,,berry college,467.0,25.0
three pointer,good,Centre,459.0,22.0
assist,,Centre,,
foul,,Centre,434.0,5.0
free throw,missed,berry college,434.0,30.0
deadball rebound,,Centre,,
free throw,good,berry college,434.0,30.0
subbing in,,Centre,434.0,30.0
subbing out,,Centre,434.0,30.0
three pointer,good,Centre,421.0,17.0
assist,,Centre,,
three pointer,missed,berry college,406.0,15.0
defensive rebound,,Centre,,
turnover,,Centre,388.0,12.0
steal,,berry college,386.0,28.0
subbing in,,Centre,384.0,28.0
subbing out,,Centre,384.0,28.0
turnover,,berry college,376.0,20.0
turnover,,Centre,362.0,16.0
three pointer,missed,berry college,346.0,14.0
defensive rebound,,Centre,,
layup,good,Centre,311.0,25.0
assist,,Centre,,
layup,good,berry college,300.0,19.0
assist,,berry college,,
turnover,,Centre,281.0,11.0
steal,,berry college,279.0,28.0
foul,,Centre,276.0,27.0
subbing in,,berry college,276.0,30.0
subbing out,,berry college,276.0,30.0
subbing in,,Centre,276.0,30.0
subbing in,,Centre,276.0,30.0
subbing in,,Centre,276.0,30.0
subbing out,,Centre,276.0,30.0
subbing out,,Centre,276.0,30.0
subbing out,,Centre,276.0,30.0
jumper,missed,berry college,269.0,23.0
defensive rebound,,Centre,,
foul,,berry college,263.0,24.0
jumper,good,Centre,240.0,7.0
jumper,missed,berry college,210.0,0.0
defensive rebound,,Centre,,
jumper,missed,Centre,184.0,4.0
offensive rebound,,Centre,,
jumper,missed,Centre,179.0,25.0
defensive rebound,,Centre,,
jumper,missed,berry college,150.0,1.0
block,,Centre,150.0,1.0
offensive rebound,,Centre,,
subbing in,,Centre,150.0,1.0
subbing in,,Centre,150.0,1.0
subbing in,,Centre,150.0,1.0
subbing out,,Centre,150.0,1.0
subbing out,,Centre,150.0,1.0
subbing out,,Centre,150.0,1.0
turnover,,berry college,145.0,26.0
subbing in,,berry college,140.0,25.0
subbing out,,berry college,140.0,25.0
layup,good,Centre,128.0,13.0
assist,,Centre,,
turnover,,berry college,108.0,10.0
steal,,Centre,108.0,30.0
subbing in,,berry college,108.0,30.0
subbing out,,berry college,108.0,30.0
subbing in,,Centre,108.0,30.0
subbing in,,Centre,108.0,30.0
subbing in,,Centre,108.0,30.0
subbing out,,Centre,108.0,30.0
subbing out,,Centre,108.0,30.0
subbing out,,Centre,108.0,30.0
jumper,missed,Centre,84.0,6.0
defensive rebound,,berry college,,
three pointer,missed,berry college,74.0,20.0
offensive rebound,,berry college,,
turnover,,berry college,67.0,23.0
subbing in,,Centre,64.0,27.0
subbing out,,Centre,64.0,27.0
turnover,,Centre,58.0,21.0
steal,,berry college,58.0,30.0
foul,,berry college,37.0,9.0
subbing in,,berry college,37.0,30.0
subbing out,,berry college,37.0,30.0
foul,,berry college,18.0,18.0
free throw,good,Centre,18.0,18.0
free throw,missed,Centre,18.0,18.0
defensive rebound,,berry college,,
jumper,missed,berry college,9.0,9.0
defensive rebound,,Centre,,
three pointer,missed,Centre,2.0,2.0
defensive rebound,,Centre,,
,,,,
subbing in,,berry college,600.0,593.0
subbing out,,berry college,600.0,593.0
subbing in,,Centre,600.0,593.0
subbing in,,Centre,600.0,593.0
subbing out,,Centre,600.0,593.0
subbing out,,Centre,600.0,593.0
layup,good,Centre,579.0,572.0
assist,,Centre,,
layup,missed,berry college,567.0,18.0
offensive rebound,,berry college,,
foul,,Centre,562.0,25.0
free throw,good,berry college,562.0,30.0
free throw,good,berry college,562.0,30.0
turnover,,Centre,545.0,13.0
steal,,berry college,543.0,28.0
turnover,,berry college,526.0,13.0
layup,missed,Centre,515.0,19.0
offensive rebound,,Centre,,
foul,,berry college,507.0,22.0
free throw,good,Centre,507.0,30.0
free throw,good,Centre,507.0,30.0
subbing in,,berry college,507.0,30.0
subbing in,,berry college,507.0,30.0
subbing out,,berry college,507.0,30.0
subbing out,,berry college,507.0,30.0
jumper,missed,berry college,492.0,15.0
offensive rebound,,berry college,,
three pointer,good,berry college,478.0,16.0
assist,,berry college,,
jumper,missed,Centre,470.0,22.0
defensive rebound,,berry college,,
jumper,good,berry college,450.0,10.0
assist,,berry college,,
three pointer,missed,Centre,426.0,6.0
defensive rebound,,berry college,,
jumper,good,berry college,415.0,19.0
assist,,berry college,,
subbing in,,Centre,410.0,25.0
subbing in,,Centre,410.0,25.0
subbing in,,Centre,410.0,25.0
subbing in,,Centre,410.0,25.0
subbing out,,Centre,410.0,25.0
subbing out,,Centre,410.0,25.0
subbing out,,Centre,410.0,25.0
subbing out,,Centre,410.0,25.0
layup,missed,Centre,393.0,8.0
offensive rebound,,Centre,,
foul,,berry college,387.0,24.0
free throw,missed,Centre,387.0,30.0
deadball rebound,,Centre,,
free throw,missed,Centre,387.0,30.0
offensive rebound,,Centre,,
jumper,good,berry college,375.0,18.0
foul,,Centre,375.0,30.0
subbing in,,Centre,375.0,30.0
