Play Type,Shot Outcome,Team,Time(seconds),Shot Clock
,,,,30.0
turnover,,asbury (ky.),1195.0,25.0
steal,,Centre,1195.0,30.0
turnover,,Centre,1195.0,30.0
steal,,asbury (ky.),1195.0,30.0
three pointer,missed,asbury (ky.),1195.0,30.0
offensive rebound,,asbury (ky.),,
jumper,missed,asbury (ky.),1185.0,20.0
defensive rebound,,Centre,,
jumper,missed,Centre,1136.0,11.0
defensive rebound,,asbury (ky.),,
jumper,missed,asbury (ky.),1128.0,22.0
defensive rebound,,Centre,,
turnover,,Centre,1100.0,2.0
steal,,asbury (ky.),1100.0,30.0
jumper,missed,asbury (ky.),1095.0,25.0
defensive rebound,,Centre,,
three pointer,good,Centre,1079.0,14.0
assist,,Centre,,
three pointer,good,asbury (ky.),1054.0,5.0
assist,,asbury (ky.),,
jumper,good,Centre,1021.0,27.0
three pointer,missed,asbury (ky.),1009.0,18.0
defensive rebound,,Centre,,
jumper,good,Centre,997.0,18.0
assist,,Centre,,
three pointer,good,asbury (ky.),989.0,22.0
assist,,asbury (ky.),,
timeout,,Centre,983.0,24.0
subbing in,,Centre,983.0,24.0
subbing in,,Centre,983.0,24.0
subbing out,,Centre,983.0,24.0
subbing out,,Centre,983.0,24.0
three pointer,good,Centre,965.0,6.0
assist,,Centre,,
jumper,missed,asbury (ky.),957.0,22.0
offensive rebound,,asbury (ky.),,
foul,,Centre,950.0,23.0
subbing in,,Centre,950.0,30.0
subbing out,,Centre,950.0,30.0
subbing in,,asbury (ky.),950.0,30.0
subbing out,,asbury (ky.),950.0,30.0
jumper,missed,asbury (ky.),946.0,26.0
defensive rebound,,Centre,,
subbing in,,asbury (ky.),945.0,29.0
subbing out,,asbury (ky.),945.0,29.0
foul,,asbury (ky.),918.0,2.0
free throw,good,Centre,918.0,30.0
free throw,good,Centre,918.0,30.0
three pointer,missed,asbury (ky.),893.0,5.0
offensive rebound,,asbury (ky.),,
jumper,good,asbury (ky.),890.0,27.0
three pointer,missed,Centre,877.0,17.0
defensive rebound,,asbury (ky.),,
jumper,good,asbury (ky.),860.0,13.0
assist,,asbury (ky.),,
jumper,good,Centre,834.0,4.0
assist,,Centre,,
jumper,good,asbury (ky.),826.0,22.0
assist,,asbury (ky.),,
foul,,asbury (ky.),810.0,14.0
subbing in,,Centre,810.0,30.0
subbing in,,Centre,810.0,30.0
subbing out,,Centre,810.0,30.0
subbing out,,Centre,810.0,30.0
subbing in,,asbury (ky.),810.0,30.0
subbing in,,asbury (ky.),810.0,30.0
subbing out,,asbury (ky.),810.0,30.0
subbing out,,asbury (ky.),810.0,30.0
jumper,good,Centre,798.0,18.0
jumper,missed,asbury (ky.),777.0,9.0
offensive rebound,,asbury (ky.),,
