Play Type,Shot Outcome,Team,Time(seconds),Shot Clock
,,,,30.0
layup,missed,Centre,1175.0,605.0
defensive rebound,,birmingham-southern,,
turnover,,birmingham-southern,1159.0,14.0
steal,,Centre,1156.0,27.0
jumper,missed,Centre,1151.0,25.0
defensive rebound,,birmingham-southern,,
layup,missed,birmingham-southern,1131.0,10.0
offensive rebound,,birmingham-southern,,
layup,missed,birmingham-southern,1126.0,25.0
offensive rebound,,birmingham-southern,,
turnover,,birmingham-southern,1112.0,16.0
steal,,Centre,1111.0,29.0
layup,missed,Centre,1106.0,25.0
defensive rebound,,birmingham-southern,,
three pointer,missed,birmingham-southern,1082.0,6.0
defensive rebound,,Centre,,
three pointer,good,Centre,1056.0,4.0
three pointer,missed,birmingham-southern,1033.0,7.0
defensive rebound,,Centre,,
layup,good,Centre,1011.0,8.0
assist,,Centre,,
three pointer,missed,birmingham-southern,984.0,3.0
offensive rebound,,birmingham-southern,,
foul,,Centre,981.0,27.0
free throw,good,birmingham-southern,981.0,30.0
free throw,good,birmingham-southern,981.0,30.0
subbing in,,Centre,981.0,30.0
subbing in,,Centre,981.0,30.0
subbing in,,Centre,981.0,30.0
subbing out,,Centre,981.0,30.0
subbing out,,Centre,981.0,30.0
subbing out,,Centre,981.0,30.0
three pointer,missed,Centre,949.0,28.0
defensive rebound,,birmingham-southern,,
three pointer,good,birmingham-southern,927.0,8.0
foul,,Centre,906.0,9.0
turnover,,Centre,906.0,30.0
subbing in,,Centre,906.0,30.0
subbing out,,Centre,906.0,30.0
turnover,,birmingham-southern,893.0,17.0
steal,,Centre,886.0,23.0
jumper,missed,Centre,873.0,17.0
defensive rebound,,Centre,,
three pointer,good,birmingham-southern,854.0,11.0
jumper,good,Centre,838.0,14.0
assist,,Centre,,
three pointer,missed,birmingham-southern,812.0,4.0
defensive rebound,,Centre,,
layup,missed,Centre,803.0,21.0
defensive rebound,,birmingham-southern,,
three pointer,good,birmingham-southern,794.0,21.0
assist,,birmingham-southern,,
three pointer,missed,Centre,778.0,14.0
offensive rebound,,Centre,,
jumper,missed,Centre,772.0,24.0
offensive rebound,,Centre,,
jumper,missed,Centre,752.0,10.0
defensive rebound,,Centre,,
foul,,Centre,751.0,29.0
subbing in,,Centre,751.0,30.0
subbing in,,Centre,751.0,30.0
subbing in,,Centre,751.0,30.0
subbing out,,Centre,751.0,30.0
subbing out,,Centre,751.0,30.0
subbing out,,Centre,751.0,30.0
subbing in,,birmingham-southern,751.0,30.0
subbing in,,birmingham-southern,751.0,30.0
subbing in,,birmingham-southern,751.0,30.0
subbing out,,birmingham-southern,751.0,30.0
subbing out,,birmingham-southern,751.0,30.0
subbing out,,birmingham-southern,751.0,30.0
layup,missed,birmingham-southern,739.0,18.0
block,,Centre,739.0,18.0
offensive rebound,,birmingham-southern,,
turnover,,birmingham-southern,733.0,12.0
layup,missed,Centre,707.0,4.0
defensive rebound,,birmingham-southern,,
jumper,missed,birmingham-southern,676.0,29.0
block,,Centre,676.0,30.0
defensive rebound,,Centre,,
subbing in,,Centre,675.0,29.0
subbing out,,Centre,675.0,29.0
layup,good,Centre,659.0,13.0
jumper,missed,birmingham-southern,639.0,10.0
defensive rebound,,Centre,,
foul,,birmingham-southern,630.0,21.0
free throw,good,Centre,630.0,30.0
free throw,good,Centre,630.0,30.0
layup,missed,birmingham-southern,607.0,7.0
defensive rebound,,Centre,,
turnover,,Centre,592.0,15.0
steal,,birmingham-southern,589.0,27.0
turnover,,birmingham-southern,581.0,22.0
steal,,Centre,579.0,28.0
jumper,good,Centre,575.0,26.0
timeout,,Centre,571.0,26.0
turnover,,birmingham-southern,559.0,14.0
three pointer,missed,Centre,534.0,5.0
defensive rebound,,birmingham-southern,,
layup,good,birmingham-southern,525.0,21.0
foul,,birmingham-southern,499.0,4.0
layup,missed,Centre,481.0,12.0
offensive rebound,,Centre,,
foul,,birmingham-southern,477.0,26.0
free throw,good,Centre,477.0,30.0
free throw,missed,Centre,477.0,30.0
defensive rebound,,birmingham-southern,,
three pointer,missed,birmingham-southern,467.0,20.0
defensive rebound,,Centre,,
subbing in,,Centre,464.0,27.0
subbing out,,Centre,464.0,27.0
subbing in,,birmingham-southern,464.0,27.0
subbing out,,birmingham-southern,464.0,27.0
jumper,missed,Centre,450.0,13.0
defensive rebound,,birmingham-southern,,
three pointer,good,birmingham-southern,423.0,3.0
assist,,birmingham-southern,,
jumper,missed,Centre,400.0,7.0
defensive rebound,,birmingham-southern,,
layup,missed,birmingham-southern,383.0,13.0
offensive rebound,,birmingham-southern,,
layup,missed,birmingham-southern,379.0,26.0
block,,Centre,379.0,30.0
defensive rebound,,Centre,,
jumper,missed,Centre,373.0,24.0
defensive rebound,,Centre,,
subbing in,,Centre,371.0,28.0
subbing in,,Centre,371.0,28.0
subbing in,,Centre,371.0,28.0
subbing out,,Centre,371.0,28.0
subbing out,,Centre,371.0,28.0
subbing out,,Centre,371.0,28.0
subbing in,,birmingham-southern,371.0,28.0
subbing out,,birmingham-southern,371.0,28.0
layup,good,birmingham-southern,349.0,6.0
turnover,,Centre,325.0,6.0
steal,,birmingham-southern,323.0,28.0
turnover,,birmingham-southern,314.0,21.0
steal,,Centre,312.0,28.0
jumper,missed,Centre,296.0,14.0
defensive rebound,,birmingham-southern,,
foul,,Centre,296.0,30.0
subbing in,,Centre,296.0,30.0
subbing in,,Centre,296.0,30.0
subbing in,,Centre,296.0,30.0
subbing out,,Centre,296.0,30.0
subbing out,,Centre,296.0,30.0
subbing out,,Centre,296.0,30.0
subbing in,,birmingham-southern,296.0,30.0
subbing out,,birmingham-southern,296.0,30.0
turnover,,birmingham-southern,276.0,10.0
steal,,Centre,274.0,28.0
layup,missed,Centre,250.0,6.0
defensive rebound,,birmingham-southern,,
three pointer,missed,birmingham-southern,234.0,14.0
defensive rebound,,Centre,,
foul,,birmingham-southern,233.0,29.0
timeout,,Centre,233.0,30.0
turnover,,Centre,213.0,10.0
steal,,birmingham-southern,211.0,28.0
three pointer,good,birmingham-southern,203.0,22.0
