Play Type,Shot Outcome,Team,Time(seconds),Shot Clock
,,,,30.0
jumper,missed,Centre,569.0,29.0
defensive rebound,,hanover,,
layup,good,hanover,553.0,14.0
foul,,Centre,553.0,30.0
free throw,good,hanover,553.0,30.0
layup,good,Centre,531.0,8.0
jumper,missed,hanover,524.0,23.0
defensive rebound,,Centre,,
jumper,good,Centre,510.0,16.0
foul,,Centre,497.0,17.0
subbing in,,Centre,497.0,30.0
subbing out,,Centre,497.0,30.0
three pointer,missed,hanover,491.0,24.0
defensive rebound,,Centre,,
layup,good,Centre,481.0,20.0
assist,,Centre,,
layup,missed,hanover,464.0,13.0
block,,Centre,464.0,30.0
defensive rebound,,Centre,,
layup,missed,Centre,453.0,19.0
defensive rebound,,hanover,,
layup,missed,hanover,441.0,18.0
offensive rebound,,hanover,,
foul,,Centre,437.0,26.0
free throw,good,hanover,437.0,30.0
free throw,good,hanover,437.0,30.0
subbing in,,Centre,437.0,30.0
subbing in,,Centre,437.0,30.0
subbing out,,Centre,437.0,30.0
subbing out,,Centre,437.0,30.0
turnover,,Centre,413.0,6.0
jumper,missed,hanover,398.0,15.0
offensive rebound,,Centre,,
three pointer,good,hanover,380.0,12.0
assist,,hanover,,
foul,,hanover,373.0,23.0
turnover,,Centre,361.0,18.0
steal,,hanover,358.0,27.0
layup,good,hanover,335.0,7.0
jumper,good,Centre,321.0,16.0
turnover,,hanover,315.0,24.0
steal,,Centre,313.0,28.0
layup,good,Centre,307.0,24.0
assist,,Centre,,
layup,good,hanover,282.0,5.0
assist,,hanover,,
turnover,,Centre,271.0,19.0
subbing in,,Centre,271.0,30.0
subbing in,,Centre,271.0,30.0
subbing out,,Centre,271.0,30.0
subbing out,,Centre,271.0,30.0
subbing in,,hanover,271.0,30.0
subbing in,,hanover,271.0,30.0
subbing out,,hanover,271.0,30.0
subbing out,,hanover,271.0,30.0
layup,good,hanover,258.0,17.0
timeout,,Centre,254.0,26.0
subbing in,,Centre,254.0,26.0
subbing out,,Centre,254.0,26.0
jumper,missed,Centre,225.0,27.0
offensive rebound,,Centre,,
layup,good,Centre,220.0,25.0
foul,,Centre,210.0,20.0
subbing in,,Centre,210.0,30.0
subbing out,,Centre,210.0,30.0
subbing in,,hanover,210.0,30.0
subbing out,,hanover,210.0,30.0
jumper,missed,hanover,200.0,20.0
defensive rebound,,Centre,,
foul,,hanover,197.0,27.0
turnover,,Centre,193.0,26.0
layup,good,hanover,190.0,27.0
three pointer,missed,Centre,174.0,14.0
defensive rebound,,hanover,,
layup,missed,hanover,161.0,17.0
defensive rebound,,Centre,,
jumper,missed,Centre,138.0,7.0
offensive rebound,,Centre,,
three pointer,missed,Centre,133.0,25.0
defensive rebound,,hanover,,
layup,missed,hanover,126.0,23.0
defensive rebound,,Centre,,
turnover,,Centre,120.0,24.0
steal,,hanover,118.0,28.0
foul,,Centre,115.0,27.0
free throw,missed,hanover,115.0,30.0
deadball rebound,,Centre,,
free throw,good,hanover,115.0,30.0
subbing in,,Centre,115.0,30.0
subbing in,,Centre,115.0,30.0
subbing in,,Centre,115.0,30.0
subbing out,,Centre,115.0,30.0
subbing out,,Centre,115.0,30.0
subbing out,,Centre,115.0,30.0
turnover,,Centre,111.0,26.0
steal,,hanover,106.0,25.0
layup,good,hanover,104.0,28.0
subbing in,,hanover,100.0,26.0
subbing out,,hanover,100.0,26.0
jumper,missed,Centre,93.0,19.0
defensive rebound,,hanover,,
foul,,Centre,67.0,4.0
free throw,missed,hanover,67.0,30.0
deadball rebound,,Centre,,
free throw,good,hanover,67.0,30.0
subbing in,,Centre,67.0,30.0
subbing in,,Centre,67.0,30.0
subbing out,,Centre,67.0,30.0
subbing out,,Centre,67.0,30.0
subbing in,,hanover,67.0,30.0
subbing out,,hanover,67.0,30.0
jumper,good,Centre,59.0,22.0
turnover,,hanover,43.0,14.0
three pointer,missed,Centre,34.0,21.0
offensive rebound,,Centre,,
jumper,missed,Centre,28.0,28.0
offensive rebound,,Centre,,
layup,missed,Centre,22.0,22.0
defensive rebound,,Centre,,
subbing in,,hanover,19.0,19.0
subbing out,,hanover,19.0,19.0
three pointer,missed,hanover,6.0,6.0
offensive rebound,,hanover,,
,,,,
subbing in,,Centre,600.0,596.0
