,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,CENTRE_W,Away Team Score,Play Team Indicator,Home Team Score,HC,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
10,15,hendrix,Centre,Hendrix,61-70,61,70,"30, 31, 61","34, 36, 70",30,31,61,34,36,70,"6-10, 2-4 SAA","9-8, 4-2 SAA",01/25/15,Lose,295,No Location Recorded,12 p.m.,A,10,--,"REBOUND OFF by HARTLAGE,MAGGIE",,,,,,,"REBOUND OFF by HARTLAGE,MAGGIE",1,offensive rebound,,Centre,maggie hartlage,,
11,15,hendrix,Centre,Hendrix,61-70,61,70,"30, 31, 61","34, 36, 70",30,31,61,34,36,70,"6-10, 2-4 SAA","9-8, 4-2 SAA",01/25/15,Lose,295,No Location Recorded,12 p.m.,A,11,18:06,"MISS JUMPER by COLLIVER,OLIVIA",,,,,,,"MISS JUMPER by COLLIVER,OLIVIA",1,jumper,missed,Centre,olivia colliver,,1086
12,15,hendrix,Centre,Hendrix,61-70,61,70,"30, 31, 61","34, 36, 70",30,31,61,34,36,70,"6-10, 2-4 SAA","9-8, 4-2 SAA",01/25/15,Lose,295,No Location Recorded,12 p.m.,A,12,--,"REBOUND OFF by KELLAM,PAIGE",,,,,,,"REBOUND OFF by KELLAM,PAIGE",1,offensive rebound,,Centre,paige kellam,,
13,15,hendrix,Centre,Hendrix,61-70,61,70,"30, 31, 61","34, 36, 70",30,31,61,34,36,70,"6-10, 2-4 SAA","9-8, 4-2 SAA",01/25/15,Lose,295,No Location Recorded,12 p.m.,A,13,17:48,"GOOD JUMPER by COLLIVER,OLIVIA",4 (+2),,2,,CENTRE_W 4-2 (+2),,"GOOD JUMPER by COLLIVER,OLIVIA",1,jumper,good,Centre,olivia colliver,2,1068
14,15,hendrix,Centre,Hendrix,61-70,61,70,"30, 31, 61","34, 36, 70",30,31,61,34,36,70,"6-10, 2-4 SAA","9-8, 4-2 SAA",01/25/15,Lose,295,No Location Recorded,12 p.m.,A,14,--,"ASSIST  by KELLAM,PAIGE",,,,,,,"ASSIST  by KELLAM,PAIGE",1,assist,,Centre,paige kellam,,
15,15,hendrix,Centre,Hendrix,61-70,61,70,"30, 31, 61","34, 36, 70",30,31,61,34,36,70,"6-10, 2-4 SAA","9-8, 4-2 SAA",01/25/15,Lose,295,No Location Recorded,12 p.m.,A,15,17:36,,,,,"TURNOVER  by GALLIEN,KATY",,,"TURNOVER  by GALLIEN,KATY",1,turnover,,hendrix,katy gallien,,1056
16,15,hendrix,Centre,Hendrix,61-70,61,70,"30, 31, 61","34, 36, 70",30,31,61,34,36,70,"6-10, 2-4 SAA","9-8, 4-2 SAA",01/25/15,Lose,295,No Location Recorded,12 p.m.,A,16,17:36,"STEAL  by KELLAM,PAIGE",,,,,,,"STEAL  by KELLAM,PAIGE",1,steal,,Centre,,,1056
17,15,hendrix,Centre,Hendrix,61-70,61,70,"30, 31, 61","34, 36, 70",30,31,61,34,36,70,"6-10, 2-4 SAA","9-8, 4-2 SAA",01/25/15,Lose,295,No Location Recorded,12 p.m.,A,17,17:26,"GOOD LAYUP by GUY,ALEXIS(in the paint)",6 (+4),,2,,CENTRE_W 6-2 (+4),,"GOOD LAYUP by GUY,ALEXIS(in the paint)",1,layup,good,Centre,alexis guy,2,1046
18,15,hendrix,Centre,Hendrix,61-70,61,70,"30, 31, 61","34, 36, 70",30,31,61,34,36,70,"6-10, 2-4 SAA","9-8, 4-2 SAA",01/25/15,Lose,295,No Location Recorded,12 p.m.,A,18,17:11,,6 (+1),,5,"GOOD 3PTR by BROBERG,KATI",HC 6-5 (+1),,"GOOD 3PTR by BROBERG,KATI",1,three pointer,good,hendrix,kati broberg,3,1031
19,15,hendrix,Centre,Hendrix,61-70,61,70,"30, 31, 61","34, 36, 70",30,31,61,34,36,70,"6-10, 2-4 SAA","9-8, 4-2 SAA",01/25/15,Lose,295,No Location Recorded,12 p.m.,A,19,--,,,,,"ASSIST  by GALLIEN,KATY",,,"ASSIST  by GALLIEN,KATY",1,assist,,hendrix,katy gallien,,
20,15,hendrix,Centre,Hendrix,61-70,61,70,"30, 31, 61","34, 36, 70",30,31,61,34,36,70,"6-10, 2-4 SAA","9-8, 4-2 SAA",01/25/15,Lose,295,No Location Recorded,12 p.m.,A,20,16:48,"MISS 3PTR by COLLIVER,OLIVIA",,,,,,,"MISS 3PTR by COLLIVER,OLIVIA",1,three pointer,missed,Centre,olivia colliver,,1008
21,15,hendrix,Centre,Hendrix,61-70,61,70,"30, 31, 61","34, 36, 70",30,31,61,34,36,70,"6-10, 2-4 SAA","9-8, 4-2 SAA",01/25/15,Lose,295,No Location Recorded,12 p.m.,A,21,--,,,,,REBOUND DEF by TEAM,,,REBOUND DEF by TEAM,1,defensive rebound,,hendrix,,,
22,15,hendrix,Centre,Hendrix,61-70,61,70,"30, 31, 61","34, 36, 70",30,31,61,34,36,70,"6-10, 2-4 SAA","9-8, 4-2 SAA",01/25/15,Lose,295,No Location Recorded,12 p.m.,A,22,16:44,"SUB IN by ANDREASSEN,CAROLINE",,,,,,,"SUB IN by ANDREASSEN,CAROLINE",1,subbing in,,Centre,caroline andreassen,,1004
23,15,hendrix,Centre,Hendrix,61-70,61,70,"30, 31, 61","34, 36, 70",30,31,61,34,36,70,"6-10, 2-4 SAA","9-8, 4-2 SAA",01/25/15,Lose,295,No Location Recorded,12 p.m.,A,23,16:44,"SUB IN by SCHAD,OLIVIA",,,,,,,"SUB IN by SCHAD,OLIVIA",1,subbing in,,Centre,olivia schad,,1004
24,15,hendrix,Centre,Hendrix,61-70,61,70,"30, 31, 61","34, 36, 70",30,31,61,34,36,70,"6-10, 2-4 SAA","9-8, 4-2 SAA",01/25/15,Lose,295,No Location Recorded,12 p.m.,A,24,16:44,"SUB OUT by RHULE,BONNIE",,,,,,,"SUB OUT by RHULE,BONNIE",1,subbing out,,Centre,bonnie rhule,,1004
25,15,hendrix,Centre,Hendrix,61-70,61,70,"30, 31, 61","34, 36, 70",30,31,61,34,36,70,"6-10, 2-4 SAA","9-8, 4-2 SAA",01/25/15,Lose,295,No Location Recorded,12 p.m.,A,25,16:44,"SUB OUT by KELLAM,PAIGE",,,,,,,"SUB OUT by KELLAM,PAIGE",1,subbing out,,Centre,paige kellam,,1004
26,15,hendrix,Centre,Hendrix,61-70,61,70,"30, 31, 61","34, 36, 70",30,31,61,34,36,70,"6-10, 2-4 SAA","9-8, 4-2 SAA",01/25/15,Lose,295,No Location Recorded,12 p.m.,A,26,16:32,,,,,"MISS 3PTR by BROBERG,KATI",,,"MISS 3PTR by BROBERG,KATI",1,three pointer,missed,hendrix,kati broberg,,992
27,15,hendrix,Centre,Hendrix,61-70,61,70,"30, 31, 61","34, 36, 70",30,31,61,34,36,70,"6-10, 2-4 SAA","9-8, 4-2 SAA",01/25/15,Lose,295,No Location Recorded,12 p.m.,A,27,--,"REBOUND DEF by SCHAD,OLIVIA",,,,,,,"REBOUND DEF by SCHAD,OLIVIA",1,defensive rebound,,Centre,olivia schad,,
28,15,hendrix,Centre,Hendrix,61-70,61,70,"30, 31, 61","34, 36, 70",30,31,61,34,36,70,"6-10, 2-4 SAA","9-8, 4-2 SAA",01/25/15,Lose,295,No Location Recorded,12 p.m.,A,28,16:09,"MISS 3PTR by HARTLAGE,MAGGIE",,,,,,,"MISS 3PTR by HARTLAGE,MAGGIE",1,three pointer,missed,Centre,maggie hartlage,,969
29,15,hendrix,Centre,Hendrix,61-70,61,70,"30, 31, 61","34, 36, 70",30,31,61,34,36,70,"6-10, 2-4 SAA","9-8, 4-2 SAA",01/25/15,Lose,295,No Location Recorded,12 p.m.,A,29,--,,,,,"REBOUND DEF by DYSLIN,SARA",,,"REBOUND DEF by DYSLIN,SARA",1,defensive rebound,,hendrix,sara dyslin,,
30,15,hendrix,Centre,Hendrix,61-70,61,70,"30, 31, 61","34, 36, 70",30,31,61,34,36,70,"6-10, 2-4 SAA","9-8, 4-2 SAA",01/25/15,Lose,295,No Location Recorded,12 p.m.,A,30,16:00,,,,,"MISS 3PTR by BROBERG,KATI",,,"MISS 3PTR by BROBERG,KATI",1,three pointer,missed,hendrix,kati broberg,,960
31,15,hendrix,Centre,Hendrix,61-70,61,70,"30, 31, 61","34, 36, 70",30,31,61,34,36,70,"6-10, 2-4 SAA","9-8, 4-2 SAA",01/25/15,Lose,295,No Location Recorded,12 p.m.,A,31,--,,,,,"REBOUND OFF by DYSLIN,SARA",,,"REBOUND OFF by DYSLIN,SARA",1,offensive rebound,,hendrix,sara dyslin,,
32,15,hendrix,Centre,Hendrix,61-70,61,70,"30, 31, 61","34, 36, 70",30,31,61,34,36,70,"6-10, 2-4 SAA","9-8, 4-2 SAA",01/25/15,Lose,295,No Location Recorded,12 p.m.,A,32,15:57,,,,,"MISS LAYUP by DYSLIN,SARA",,,"MISS LAYUP by DYSLIN,SARA",1,layup,missed,hendrix,sara dyslin,,957
33,15,hendrix,Centre,Hendrix,61-70,61,70,"30, 31, 61","34, 36, 70",30,31,61,34,36,70,"6-10, 2-4 SAA","9-8, 4-2 SAA",01/25/15,Lose,295,No Location Recorded,12 p.m.,A,33,--,"REBOUND DEF by HARTLAGE,MAGGIE",,,,,,,"REBOUND DEF by HARTLAGE,MAGGIE",1,defensive rebound,,Centre,maggie hartlage,,
34,15,hendrix,Centre,Hendrix,61-70,61,70,"30, 31, 61","34, 36, 70",30,31,61,34,36,70,"6-10, 2-4 SAA","9-8, 4-2 SAA",01/25/15,Lose,295,No Location Recorded,12 p.m.,A,34,15:45,"MISS JUMPER by SCHAD,OLIVIA",,,,,,,"MISS JUMPER by SCHAD,OLIVIA",1,jumper,missed,Centre,olivia schad,,945
35,15,hendrix,Centre,Hendrix,61-70,61,70,"30, 31, 61","34, 36, 70",30,31,61,34,36,70,"6-10, 2-4 SAA","9-8, 4-2 SAA",01/25/15,Lose,295,No Location Recorded,12 p.m.,A,35,--,,,,,"REBOUND DEF by DYSLIN,SARA",,,"REBOUND DEF by DYSLIN,SARA",1,defensive rebound,,hendrix,sara dyslin,,
36,15,hendrix,Centre,Hendrix,61-70,61,70,"30, 31, 61","34, 36, 70",30,31,61,34,36,70,"6-10, 2-4 SAA","9-8, 4-2 SAA",01/25/15,Lose,295,No Location Recorded,12 p.m.,A,36,15:30,,,,,"MISS JUMPER by DYSLIN,SARA",,,"MISS JUMPER by DYSLIN,SARA",1,jumper,missed,hendrix,sara dyslin,,930
37,15,hendrix,Centre,Hendrix,61-70,61,70,"30, 31, 61","34, 36, 70",30,31,61,34,36,70,"6-10, 2-4 SAA","9-8, 4-2 SAA",01/25/15,Lose,295,No Location Recorded,12 p.m.,A,37,--,"REBOUND DEF by HARTLAGE,MAGGIE",,,,,,,"REBOUND DEF by HARTLAGE,MAGGIE",1,defensive rebound,,Centre,maggie hartlage,,
38,15,hendrix,Centre,Hendrix,61-70,61,70,"30, 31, 61","34, 36, 70",30,31,61,34,36,70,"6-10, 2-4 SAA","9-8, 4-2 SAA",01/25/15,Lose,295,No Location Recorded,12 p.m.,A,38,15:16,"TURNOVER  by COLLIVER,OLIVIA",,,,,,,"TURNOVER  by COLLIVER,OLIVIA",1,turnover,,Centre,olivia colliver,,916
39,15,hendrix,Centre,Hendrix,61-70,61,70,"30, 31, 61","34, 36, 70",30,31,61,34,36,70,"6-10, 2-4 SAA","9-8, 4-2 SAA",01/25/15,Lose,295,No Location Recorded,12 p.m.,A,39,15:14,,,,,"STEAL  by DYSLIN,SARA",,,"STEAL  by DYSLIN,SARA",1,steal,,hendrix,,,914
40,15,hendrix,Centre,Hendrix,61-70,61,70,"30, 31, 61","34, 36, 70",30,31,61,34,36,70,"6-10, 2-4 SAA","9-8, 4-2 SAA",01/25/15,Lose,295,No Location Recorded,12 p.m.,A,40,15:13,,6,,7 (+1),"GOOD LAYUP by DYSLIN,SARA(fastbreak)(in the paint)",HC 6-7 (-1),,"GOOD LAYUP by DYSLIN,SARA(fastbreak)(in the paint)",1,layup,good,hendrix,sara(fastbreak) dyslin,2,913
41,15,hendrix,Centre,Hendrix,61-70,61,70,"30, 31, 61","34, 36, 70",30,31,61,34,36,70,"6-10, 2-4 SAA","9-8, 4-2 SAA",01/25/15,Lose,295,No Location Recorded,12 p.m.,A,41,15:03,"GOOD LAYUP by GUY,ALEXIS(in the paint)",8 (+1),,7,,CENTRE_W 8-7 (+1),,"GOOD LAYUP by GUY,ALEXIS(in the paint)",1,layup,good,Centre,alexis guy,2,903
42,15,hendrix,Centre,Hendrix,61-70,61,70,"30, 31, 61","34, 36, 70",30,31,61,34,36,70,"6-10, 2-4 SAA","9-8, 4-2 SAA",01/25/15,Lose,295,No Location Recorded,12 p.m.,A,42,14:43,,8,,9 (+1),"GOOD JUMPER by KRIESEL-BIGLER,CAIT",HC 8-9 (-1),,"GOOD JUMPER by KRIESEL-BIGLER,CAIT",1,jumper,good,hendrix,cait kriesel-bigler,2,883
43,15,hendrix,Centre,Hendrix,61-70,61,70,"30, 31, 61","34, 36, 70",30,31,61,34,36,70,"6-10, 2-4 SAA","9-8, 4-2 SAA",01/25/15,Lose,295,No Location Recorded,12 p.m.,A,43,--,,,,,"ASSIST  by KING,ANNA",,,"ASSIST  by KING,ANNA",1,assist,,hendrix,anna king,,
44,15,hendrix,Centre,Hendrix,61-70,61,70,"30, 31, 61","34, 36, 70",30,31,61,34,36,70,"6-10, 2-4 SAA","9-8, 4-2 SAA",01/25/15,Lose,295,No Location Recorded,12 p.m.,A,44,14:08,"MISS LAYUP by HARTLAGE,MAGGIE",,,,,,,"MISS LAYUP by HARTLAGE,MAGGIE",1,layup,missed,Centre,maggie hartlage,,848
45,15,hendrix,Centre,Hendrix,61-70,61,70,"30, 31, 61","34, 36, 70",30,31,61,34,36,70,"6-10, 2-4 SAA","9-8, 4-2 SAA",01/25/15,Lose,295,No Location Recorded,12 p.m.,A,45,--,,,,,"REBOUND DEF by DYSLIN,SARA",,,"REBOUND DEF by DYSLIN,SARA",1,defensive rebound,,hendrix,sara dyslin,,
46,15,hendrix,Centre,Hendrix,61-70,61,70,"30, 31, 61","34, 36, 70",30,31,61,34,36,70,"6-10, 2-4 SAA","9-8, 4-2 SAA",01/25/15,Lose,295,No Location Recorded,12 p.m.,A,46,13:58,,,,,"TURNOVER  by GALLIEN,KATY",,,"TURNOVER  by GALLIEN,KATY",1,turnover,,hendrix,katy gallien,,838
47,15,hendrix,Centre,Hendrix,61-70,61,70,"30, 31, 61","34, 36, 70",30,31,61,34,36,70,"6-10, 2-4 SAA","9-8, 4-2 SAA",01/25/15,Lose,295,No Location Recorded,12 p.m.,A,47,13:58,"STEAL  by GUY,ALEXIS",,,,,,,"STEAL  by GUY,ALEXIS",1,steal,,Centre,,,838
48,15,hendrix,Centre,Hendrix,61-70,61,70,"30, 31, 61","34, 36, 70",30,31,61,34,36,70,"6-10, 2-4 SAA","9-8, 4-2 SAA",01/25/15,Lose,295,No Location Recorded,12 p.m.,A,48,13:56,TIMEOUT 30SEC by TEAM,,,,,,,TIMEOUT 30SEC by TEAM,1,timeout,,Centre,,,836
49,15,hendrix,Centre,Hendrix,61-70,61,70,"30, 31, 61","34, 36, 70",30,31,61,34,36,70,"6-10, 2-4 SAA","9-8, 4-2 SAA",01/25/15,Lose,295,No Location Recorded,12 p.m.,A,49,13:56,"SUB IN by JUDY,MICHELE",,,,,,,"SUB IN by JUDY,MICHELE",1,subbing in,,Centre,michele judy,,836
50,15,hendrix,Centre,Hendrix,61-70,61,70,"30, 31, 61","34, 36, 70",30,31,61,34,36,70,"6-10, 2-4 SAA","9-8, 4-2 SAA",01/25/15,Lose,295,No Location Recorded,12 p.m.,A,50,13:56,"SUB IN by ANDREASSEN,CAROLINE",,,,,,,"SUB IN by ANDREASSEN,CAROLINE",1,subbing in,,Centre,caroline andreassen,,836
51,15,hendrix,Centre,Hendrix,61-70,61,70,"30, 31, 61","34, 36, 70",30,31,61,34,36,70,"6-10, 2-4 SAA","9-8, 4-2 SAA",01/25/15,Lose,295,No Location Recorded,12 p.m.,A,51,13:56,"SUB IN by MCKNIGHT,KAITLYN",,,,,,,"SUB IN by MCKNIGHT,KAITLYN",1,subbing in,,Centre,kaitlyn mcknight,,836
52,15,hendrix,Centre,Hendrix,61-70,61,70,"30, 31, 61","34, 36, 70",30,31,61,34,36,70,"6-10, 2-4 SAA","9-8, 4-2 SAA",01/25/15,Lose,295,No Location Recorded,12 p.m.,A,52,13:56,"SUB IN by SCHAD,OLIVIA",,,,,,,"SUB IN by SCHAD,OLIVIA",1,subbing in,,Centre,olivia schad,,836
53,15,hendrix,Centre,Hendrix,61-70,61,70,"30, 31, 61","34, 36, 70",30,31,61,34,36,70,"6-10, 2-4 SAA","9-8, 4-2 SAA",01/25/15,Lose,295,No Location Recorded,12 p.m.,A,53,13:56,"SUB IN by LEWIS,KENDALL",,,,,,,"SUB IN by LEWIS,KENDALL",1,subbing in,,Centre,kendall lewis,,836
54,15,hendrix,Centre,Hendrix,61-70,61,70,"30, 31, 61","34, 36, 70",30,31,61,34,36,70,"6-10, 2-4 SAA","9-8, 4-2 SAA",01/25/15,Lose,295,No Location Recorded,12 p.m.,A,54,13:56,"SUB OUT by ANDREASSEN,CAROLINE",,,,,,,"SUB OUT by ANDREASSEN,CAROLINE",1,subbing out,,Centre,caroline andreassen,,836
55,15,hendrix,Centre,Hendrix,61-70,61,70,"30, 31, 61","34, 36, 70",30,31,61,34,36,70,"6-10, 2-4 SAA","9-8, 4-2 SAA",01/25/15,Lose,295,No Location Recorded,12 p.m.,A,55,13:56,"SUB OUT by GUY,ALEXIS",,,,,,,"SUB OUT by GUY,ALEXIS",1,subbing out,,Centre,alexis guy,,836
56,15,hendrix,Centre,Hendrix,61-70,61,70,"30, 31, 61","34, 36, 70",30,31,61,34,36,70,"6-10, 2-4 SAA","9-8, 4-2 SAA",01/25/15,Lose,295,No Location Recorded,12 p.m.,A,56,13:56,"SUB OUT by SCHAD,OLIVIA",,,,,,,"SUB OUT by SCHAD,OLIVIA",1,subbing out,,Centre,olivia schad,,836
57,15,hendrix,Centre,Hendrix,61-70,61,70,"30, 31, 61","34, 36, 70",30,31,61,34,36,70,"6-10, 2-4 SAA","9-8, 4-2 SAA",01/25/15,Lose,295,No Location Recorded,12 p.m.,A,57,13:56,"SUB OUT by HARTLAGE,MAGGIE",,,,,,,"SUB OUT by HARTLAGE,MAGGIE",1,subbing out,,Centre,maggie hartlage,,836
58,15,hendrix,Centre,Hendrix,61-70,61,70,"30, 31, 61","34, 36, 70",30,31,61,34,36,70,"6-10, 2-4 SAA","9-8, 4-2 SAA",01/25/15,Lose,295,No Location Recorded,12 p.m.,A,58,13:56,"SUB OUT by COLLIVER,OLIVIA",,,,,,,"SUB OUT by COLLIVER,OLIVIA",1,subbing out,,Centre,olivia colliver,,836
59,15,hendrix,Centre,Hendrix,61-70,61,70,"30, 31, 61","34, 36, 70",30,31,61,34,36,70,"6-10, 2-4 SAA","9-8, 4-2 SAA",01/25/15,Lose,295,No Location Recorded,12 p.m.,A,59,13:56,,,,,"SUB IN by WAYLAN,CATHY",,,"SUB IN by WAYLAN,CATHY",1,subbing in,,hendrix,cathy waylan,,836
60,15,hendrix,Centre,Hendrix,61-70,61,70,"30, 31, 61","34, 36, 70",30,31,61,34,36,70,"6-10, 2-4 SAA","9-8, 4-2 SAA",01/25/15,Lose,295,No Location Recorded,12 p.m.,A,60,13:56,,,,,"SUB IN by FORBES,BREANN",,,"SUB IN by FORBES,BREANN",1,subbing in,,hendrix,breann forbes,,836
61,15,hendrix,Centre,Hendrix,61-70,61,70,"30, 31, 61","34, 36, 70",30,31,61,34,36,70,"6-10, 2-4 SAA","9-8, 4-2 SAA",01/25/15,Lose,295,No Location Recorded,12 p.m.,A,61,13:56,,,,,"SUB IN by FLORES,ESTRELLA",,,"SUB IN by FLORES,ESTRELLA",1,subbing in,,hendrix,estrella flores,,836
62,15,hendrix,Centre,Hendrix,61-70,61,70,"30, 31, 61","34, 36, 70",30,31,61,34,36,70,"6-10, 2-4 SAA","9-8, 4-2 SAA",01/25/15,Lose,295,No Location Recorded,12 p.m.,A,62,13:56,,,,,"SUB IN by KING,ANNA",,,"SUB IN by KING,ANNA",1,subbing in,,hendrix,anna king,,836
63,15,hendrix,Centre,Hendrix,61-70,61,70,"30, 31, 61","34, 36, 70",30,31,61,34,36,70,"6-10, 2-4 SAA","9-8, 4-2 SAA",01/25/15,Lose,295,No Location Recorded,12 p.m.,A,63,13:56,,,,,"SUB IN by KRIESEL-BIGLER,CAIT",,,"SUB IN by KRIESEL-BIGLER,CAIT",1,subbing in,,hendrix,cait kriesel-bigler,,836
64,15,hendrix,Centre,Hendrix,61-70,61,70,"30, 31, 61","34, 36, 70",30,31,61,34,36,70,"6-10, 2-4 SAA","9-8, 4-2 SAA",01/25/15,Lose,295,No Location Recorded,12 p.m.,A,64,13:56,,,,,"SUB OUT by BROBERG,KATI",,,"SUB OUT by BROBERG,KATI",1,subbing out,,hendrix,kati broberg,,836
65,15,hendrix,Centre,Hendrix,61-70,61,70,"30, 31, 61","34, 36, 70",30,31,61,34,36,70,"6-10, 2-4 SAA","9-8, 4-2 SAA",01/25/15,Lose,295,No Location Recorded,12 p.m.,A,65,13:56,,,,,"SUB OUT by GALLIEN,KATY",,,"SUB OUT by GALLIEN,KATY",1,subbing out,,hendrix,katy gallien,,836
66,15,hendrix,Centre,Hendrix,61-70,61,70,"30, 31, 61","34, 36, 70",30,31,61,34,36,70,"6-10, 2-4 SAA","9-8, 4-2 SAA",01/25/15,Lose,295,No Location Recorded,12 p.m.,A,66,13:56,,,,,"SUB OUT by DYSLIN,SARA",,,"SUB OUT by DYSLIN,SARA",1,subbing out,,hendrix,sara dyslin,,836
67,15,hendrix,Centre,Hendrix,61-70,61,70,"30, 31, 61","34, 36, 70",30,31,61,34,36,70,"6-10, 2-4 SAA","9-8, 4-2 SAA",01/25/15,Lose,295,No Location Recorded,12 p.m.,A,67,13:56,,,,,"SUB OUT by KING,ANNA",,,"SUB OUT by KING,ANNA",1,subbing out,,hendrix,anna king,,836
68,15,hendrix,Centre,Hendrix,61-70,61,70,"30, 31, 61","34, 36, 70",30,31,61,34,36,70,"6-10, 2-4 SAA","9-8, 4-2 SAA",01/25/15,Lose,295,No Location Recorded,12 p.m.,A,68,13:56,,,,,"SUB OUT by KRIESEL-BIGLER,CAIT",,,"SUB OUT by KRIESEL-BIGLER,CAIT",1,subbing out,,hendrix,cait kriesel-bigler,,836
69,15,hendrix,Centre,Hendrix,61-70,61,70,"30, 31, 61","34, 36, 70",30,31,61,34,36,70,"6-10, 2-4 SAA","9-8, 4-2 SAA",01/25/15,Lose,295,No Location Recorded,12 p.m.,A,69,13:50,"GOOD LAYUP by JUDY,MICHELE(in the paint)",10 (+1),,9,,CENTRE_W 10-9 (+1),,"GOOD LAYUP by JUDY,MICHELE(in the paint)",1,layup,good,Centre,michele judy,2,830
