,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,SEWANEEW,Away Team Score,Play Team Indicator,Home Team Score,CENTRE_W,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
69,13,sewanee,Sewanee,Centre College,62-71,62,71,"35, 27, 62","36, 35, 71",35,27,62,36,35,71,"6-8, 2-2 SAA","10-4, 2-2 SAA",01/17/15,Lose,273,No Location Recorded,1:00 PM,H,69,12:47,,10,,13 (+3),"GOOD LAYUP by JUDY,MICHELE(in the paint)",CENTRE_W 10-13 (+3),,"GOOD LAYUP by JUDY,MICHELE(in the paint)",1,layup,good,Centre,michele judy,2,767
70,13,sewanee,Sewanee,Centre College,62-71,62,71,"35, 27, 62","36, 35, 71",35,27,62,36,35,71,"6-8, 2-2 SAA","10-4, 2-2 SAA",01/17/15,Lose,273,No Location Recorded,1:00 PM,H,70,12:23,"MISS LAYUP by MCCORMACK,HANNAH",,,,,,,"MISS LAYUP by MCCORMACK,HANNAH",1,layup,missed,sewanee,hannah mccormack,,743
71,13,sewanee,Sewanee,Centre College,62-71,62,71,"35, 27, 62","36, 35, 71",35,27,62,36,35,71,"6-8, 2-2 SAA","10-4, 2-2 SAA",01/17/15,Lose,273,No Location Recorded,1:00 PM,H,71,--,"REBOUND OFF by FAULKNER,REBEKAH",,,,,,,"REBOUND OFF by FAULKNER,REBEKAH",1,offensive rebound,,sewanee,rebekah faulkner,,
72,13,sewanee,Sewanee,Centre College,62-71,62,71,"35, 27, 62","36, 35, 71",35,27,62,36,35,71,"6-8, 2-2 SAA","10-4, 2-2 SAA",01/17/15,Lose,273,No Location Recorded,1:00 PM,H,72,12:17,,,,,"FOUL  by JUDY,MICHELE",,,"FOUL  by JUDY,MICHELE",1,foul,,Centre,michele judy,,737
73,13,sewanee,Sewanee,Centre College,62-71,62,71,"35, 27, 62","36, 35, 71",35,27,62,36,35,71,"6-8, 2-2 SAA","10-4, 2-2 SAA",01/17/15,Lose,273,No Location Recorded,1:00 PM,H,73,12:17,"MISS FT by FAULKNER,REBEKAH",,,,,,,"MISS FT by FAULKNER,REBEKAH",1,free throw,missed,sewanee,rebekah faulkner,,737
74,13,sewanee,Sewanee,Centre College,62-71,62,71,"35, 27, 62","36, 35, 71",35,27,62,36,35,71,"6-8, 2-2 SAA","10-4, 2-2 SAA",01/17/15,Lose,273,No Location Recorded,1:00 PM,H,74,--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,1,deadball rebound,,Centre,,,
75,13,sewanee,Sewanee,Centre College,62-71,62,71,"35, 27, 62","36, 35, 71",35,27,62,36,35,71,"6-8, 2-2 SAA","10-4, 2-2 SAA",01/17/15,Lose,273,No Location Recorded,1:00 PM,H,75,12:17,"GOOD FT by FAULKNER,REBEKAH",11,,13 (+2),,SEWANEEW 11-13 (+2),,"GOOD FT by FAULKNER,REBEKAH",1,free throw,good,sewanee,rebekah faulkner,1,737
76,13,sewanee,Sewanee,Centre College,62-71,62,71,"35, 27, 62","36, 35, 71",35,27,62,36,35,71,"6-8, 2-2 SAA","10-4, 2-2 SAA",01/17/15,Lose,273,No Location Recorded,1:00 PM,H,76,12:17,"SUB IN by HASSETT,CASEY",,,,,,,"SUB IN by HASSETT,CASEY",1,subbing in,,sewanee,casey hassett,,737
77,13,sewanee,Sewanee,Centre College,62-71,62,71,"35, 27, 62","36, 35, 71",35,27,62,36,35,71,"6-8, 2-2 SAA","10-4, 2-2 SAA",01/17/15,Lose,273,No Location Recorded,1:00 PM,H,77,12:17,"SUB IN by CHAUVIN,JAMIE",,,,,,,"SUB IN by CHAUVIN,JAMIE",1,subbing in,,sewanee,jamie chauvin,,737
78,13,sewanee,Sewanee,Centre College,62-71,62,71,"35, 27, 62","36, 35, 71",35,27,62,36,35,71,"6-8, 2-2 SAA","10-4, 2-2 SAA",01/17/15,Lose,273,No Location Recorded,1:00 PM,H,78,12:17,"SUB OUT by FAULKNER,REBEKAH",,,,,,,"SUB OUT by FAULKNER,REBEKAH",1,subbing out,,sewanee,rebekah faulkner,,737
79,13,sewanee,Sewanee,Centre College,62-71,62,71,"35, 27, 62","36, 35, 71",35,27,62,36,35,71,"6-8, 2-2 SAA","10-4, 2-2 SAA",01/17/15,Lose,273,No Location Recorded,1:00 PM,H,79,12:17,"SUB OUT by SEWELL,KAYLA",,,,,,,"SUB OUT by SEWELL,KAYLA",1,subbing out,,sewanee,kayla sewell,,737
80,13,sewanee,Sewanee,Centre College,62-71,62,71,"35, 27, 62","36, 35, 71",35,27,62,36,35,71,"6-8, 2-2 SAA","10-4, 2-2 SAA",01/17/15,Lose,273,No Location Recorded,1:00 PM,H,80,12:17,,,,,"SUB IN by GUY,ALEXIS",,,"SUB IN by GUY,ALEXIS",1,subbing in,,Centre,alexis guy,,737
81,13,sewanee,Sewanee,Centre College,62-71,62,71,"35, 27, 62","36, 35, 71",35,27,62,36,35,71,"6-8, 2-2 SAA","10-4, 2-2 SAA",01/17/15,Lose,273,No Location Recorded,1:00 PM,H,81,12:17,,,,,"SUB IN by MCKNIGHT,KAITLYN",,,"SUB IN by MCKNIGHT,KAITLYN",1,subbing in,,Centre,kaitlyn mcknight,,737
82,13,sewanee,Sewanee,Centre College,62-71,62,71,"35, 27, 62","36, 35, 71",35,27,62,36,35,71,"6-8, 2-2 SAA","10-4, 2-2 SAA",01/17/15,Lose,273,No Location Recorded,1:00 PM,H,82,12:17,,,,,"SUB IN by RHULE,BONNIE",,,"SUB IN by RHULE,BONNIE",1,subbing in,,Centre,bonnie rhule,,737
83,13,sewanee,Sewanee,Centre College,62-71,62,71,"35, 27, 62","36, 35, 71",35,27,62,36,35,71,"6-8, 2-2 SAA","10-4, 2-2 SAA",01/17/15,Lose,273,No Location Recorded,1:00 PM,H,83,12:17,,,,,"SUB IN by HARTLAGE,MAGGIE",,,"SUB IN by HARTLAGE,MAGGIE",1,subbing in,,Centre,maggie hartlage,,737
84,13,sewanee,Sewanee,Centre College,62-71,62,71,"35, 27, 62","36, 35, 71",35,27,62,36,35,71,"6-8, 2-2 SAA","10-4, 2-2 SAA",01/17/15,Lose,273,No Location Recorded,1:00 PM,H,84,12:17,,,,,"SUB OUT by JUDY,MICHELE",,,"SUB OUT by JUDY,MICHELE",1,subbing out,,Centre,michele judy,,737
85,13,sewanee,Sewanee,Centre College,62-71,62,71,"35, 27, 62","36, 35, 71",35,27,62,36,35,71,"6-8, 2-2 SAA","10-4, 2-2 SAA",01/17/15,Lose,273,No Location Recorded,1:00 PM,H,85,12:17,,,,,"SUB OUT by ANDREASSEN,CAROLINE",,,"SUB OUT by ANDREASSEN,CAROLINE",1,subbing out,,Centre,caroline andreassen,,737
86,13,sewanee,Sewanee,Centre College,62-71,62,71,"35, 27, 62","36, 35, 71",35,27,62,36,35,71,"6-8, 2-2 SAA","10-4, 2-2 SAA",01/17/15,Lose,273,No Location Recorded,1:00 PM,H,86,12:17,,,,,"SUB OUT by COLLIVER,OLIVIA",,,"SUB OUT by COLLIVER,OLIVIA",1,subbing out,,Centre,olivia colliver,,737
87,13,sewanee,Sewanee,Centre College,62-71,62,71,"35, 27, 62","36, 35, 71",35,27,62,36,35,71,"6-8, 2-2 SAA","10-4, 2-2 SAA",01/17/15,Lose,273,No Location Recorded,1:00 PM,H,87,12:17,,,,,"SUB OUT by LEWIS,KENDALL",,,"SUB OUT by LEWIS,KENDALL",1,subbing out,,Centre,kendall lewis,,737
88,13,sewanee,Sewanee,Centre College,62-71,62,71,"35, 27, 62","36, 35, 71",35,27,62,36,35,71,"6-8, 2-2 SAA","10-4, 2-2 SAA",01/17/15,Lose,273,No Location Recorded,1:00 PM,H,88,12:03,,11,,15 (+4),"GOOD LAYUP by MCKNIGHT,KAITLYN(in the paint)",CENTRE_W 11-15 (+4),,"GOOD LAYUP by MCKNIGHT,KAITLYN(in the paint)",1,layup,good,Centre,kaitlyn mcknight,2,723
89,13,sewanee,Sewanee,Centre College,62-71,62,71,"35, 27, 62","36, 35, 71",35,27,62,36,35,71,"6-8, 2-2 SAA","10-4, 2-2 SAA",01/17/15,Lose,273,No Location Recorded,1:00 PM,H,89,--,,,,,"ASSIST  by KELLAM,PAIGE",,,"ASSIST  by KELLAM,PAIGE",1,assist,,Centre,paige kellam,,
90,13,sewanee,Sewanee,Centre College,62-71,62,71,"35, 27, 62","36, 35, 71",35,27,62,36,35,71,"6-8, 2-2 SAA","10-4, 2-2 SAA",01/17/15,Lose,273,No Location Recorded,1:00 PM,H,90,11:38,"GOOD JUMPER by HASSETT,CASEY",13,,15 (+2),,SEWANEEW 13-15 (+2),,"GOOD JUMPER by HASSETT,CASEY",1,jumper,good,sewanee,casey hassett,2,698
91,13,sewanee,Sewanee,Centre College,62-71,62,71,"35, 27, 62","36, 35, 71",35,27,62,36,35,71,"6-8, 2-2 SAA","10-4, 2-2 SAA",01/17/15,Lose,273,No Location Recorded,1:00 PM,H,91,--,"ASSIST  by ROSE,SAVANNAH",,,,,,,"ASSIST  by ROSE,SAVANNAH",1,assist,,sewanee,savannah rose,,
92,13,sewanee,Sewanee,Centre College,62-71,62,71,"35, 27, 62","36, 35, 71",35,27,62,36,35,71,"6-8, 2-2 SAA","10-4, 2-2 SAA",01/17/15,Lose,273,No Location Recorded,1:00 PM,H,92,11:16,,13,,17 (+4),"GOOD LAYUP by KELLAM,PAIGE(in the paint)",CENTRE_W 13-17 (+4),,"GOOD LAYUP by KELLAM,PAIGE(in the paint)",1,layup,good,Centre,paige kellam,2,676
93,13,sewanee,Sewanee,Centre College,62-71,62,71,"35, 27, 62","36, 35, 71",35,27,62,36,35,71,"6-8, 2-2 SAA","10-4, 2-2 SAA",01/17/15,Lose,273,No Location Recorded,1:00 PM,H,93,--,,,,,"ASSIST  by MCKNIGHT,KAITLYN",,,"ASSIST  by MCKNIGHT,KAITLYN",1,assist,,Centre,kaitlyn mcknight,,
94,13,sewanee,Sewanee,Centre College,62-71,62,71,"35, 27, 62","36, 35, 71",35,27,62,36,35,71,"6-8, 2-2 SAA","10-4, 2-2 SAA",01/17/15,Lose,273,No Location Recorded,1:00 PM,H,94,10:54,"GOOD JUMPER by HASSETT,CASEY",15,,17 (+2),,SEWANEEW 15-17 (+2),,"GOOD JUMPER by HASSETT,CASEY",1,jumper,good,sewanee,casey hassett,2,654
95,13,sewanee,Sewanee,Centre College,62-71,62,71,"35, 27, 62","36, 35, 71",35,27,62,36,35,71,"6-8, 2-2 SAA","10-4, 2-2 SAA",01/17/15,Lose,273,No Location Recorded,1:00 PM,H,95,--,"ASSIST  by MCCORMACK,HANNAH",,,,,,,"ASSIST  by MCCORMACK,HANNAH",1,assist,,sewanee,hannah mccormack,,
96,13,sewanee,Sewanee,Centre College,62-71,62,71,"35, 27, 62","36, 35, 71",35,27,62,36,35,71,"6-8, 2-2 SAA","10-4, 2-2 SAA",01/17/15,Lose,273,No Location Recorded,1:00 PM,H,96,10:41,"FOUL  by MYERS,KELLEY",,,,,,,"FOUL  by MYERS,KELLEY",1,foul,,sewanee,kelley myers,,641
97,13,sewanee,Sewanee,Centre College,62-71,62,71,"35, 27, 62","36, 35, 71",35,27,62,36,35,71,"6-8, 2-2 SAA","10-4, 2-2 SAA",01/17/15,Lose,273,No Location Recorded,1:00 PM,H,97,10:41,,,,,"SUB IN by SCHAD,OLIVIA",,,"SUB IN by SCHAD,OLIVIA",1,subbing in,,Centre,olivia schad,,641
98,13,sewanee,Sewanee,Centre College,62-71,62,71,"35, 27, 62","36, 35, 71",35,27,62,36,35,71,"6-8, 2-2 SAA","10-4, 2-2 SAA",01/17/15,Lose,273,No Location Recorded,1:00 PM,H,98,10:41,,,,,"SUB OUT by KELLAM,PAIGE",,,"SUB OUT by KELLAM,PAIGE",1,subbing out,,Centre,paige kellam,,641
99,13,sewanee,Sewanee,Centre College,62-71,62,71,"35, 27, 62","36, 35, 71",35,27,62,36,35,71,"6-8, 2-2 SAA","10-4, 2-2 SAA",01/17/15,Lose,273,No Location Recorded,1:00 PM,H,99,10:27,,,,,"MISS 3PTR by RHULE,BONNIE",,,"MISS 3PTR by RHULE,BONNIE",1,three pointer,missed,Centre,bonnie rhule,,627
100,13,sewanee,Sewanee,Centre College,62-71,62,71,"35, 27, 62","36, 35, 71",35,27,62,36,35,71,"6-8, 2-2 SAA","10-4, 2-2 SAA",01/17/15,Lose,273,No Location Recorded,1:00 PM,H,100,--,"REBOUND DEF by HASSETT,CASEY",,,,,,,"REBOUND DEF by HASSETT,CASEY",1,defensive rebound,,sewanee,casey hassett,,
101,13,sewanee,Sewanee,Centre College,62-71,62,71,"35, 27, 62","36, 35, 71",35,27,62,36,35,71,"6-8, 2-2 SAA","10-4, 2-2 SAA",01/17/15,Lose,273,No Location Recorded,1:00 PM,H,101,09:40,"MISS LAYUP by HASSETT,CASEY",,,,,,,"MISS LAYUP by HASSETT,CASEY",1,layup,missed,sewanee,casey hassett,,580
102,13,sewanee,Sewanee,Centre College,62-71,62,71,"35, 27, 62","36, 35, 71",35,27,62,36,35,71,"6-8, 2-2 SAA","10-4, 2-2 SAA",01/17/15,Lose,273,No Location Recorded,1:00 PM,H,102,--,,,,,"REBOUND DEF by GUY,ALEXIS",,,"REBOUND DEF by GUY,ALEXIS",1,defensive rebound,,Centre,alexis guy,,
103,13,sewanee,Sewanee,Centre College,62-71,62,71,"35, 27, 62","36, 35, 71",35,27,62,36,35,71,"6-8, 2-2 SAA","10-4, 2-2 SAA",01/17/15,Lose,273,No Location Recorded,1:00 PM,H,103,09:40,,15,,20 (+5),"GOOD 3PTR by HARTLAGE,MAGGIE",CENTRE_W 15-20 (+5),,"GOOD 3PTR by HARTLAGE,MAGGIE",1,three pointer,good,Centre,maggie hartlage,3,580
104,13,sewanee,Sewanee,Centre College,62-71,62,71,"35, 27, 62","36, 35, 71",35,27,62,36,35,71,"6-8, 2-2 SAA","10-4, 2-2 SAA",01/17/15,Lose,273,No Location Recorded,1:00 PM,H,104,--,,,,,"ASSIST  by SCHAD,OLIVIA",,,"ASSIST  by SCHAD,OLIVIA",1,assist,,Centre,olivia schad,,
105,13,sewanee,Sewanee,Centre College,62-71,62,71,"35, 27, 62","36, 35, 71",35,27,62,36,35,71,"6-8, 2-2 SAA","10-4, 2-2 SAA",01/17/15,Lose,273,No Location Recorded,1:00 PM,H,105,09:40,TIMEOUT TEAM by TEAM,,,,,,,TIMEOUT TEAM by TEAM,1,timeout,,Centre,,,580
106,13,sewanee,Sewanee,Centre College,62-71,62,71,"35, 27, 62","36, 35, 71",35,27,62,36,35,71,"6-8, 2-2 SAA","10-4, 2-2 SAA",01/17/15,Lose,273,No Location Recorded,1:00 PM,H,106,09:40,"SUB IN by SEWELL,KAYLA",,,,,,,"SUB IN by SEWELL,KAYLA",1,subbing in,,sewanee,kayla sewell,,580
107,13,sewanee,Sewanee,Centre College,62-71,62,71,"35, 27, 62","36, 35, 71",35,27,62,36,35,71,"6-8, 2-2 SAA","10-4, 2-2 SAA",01/17/15,Lose,273,No Location Recorded,1:00 PM,H,107,09:40,"SUB OUT by ROSE,SAVANNAH",,,,,,,"SUB OUT by ROSE,SAVANNAH",1,subbing out,,sewanee,savannah rose,,580
108,13,sewanee,Sewanee,Centre College,62-71,62,71,"35, 27, 62","36, 35, 71",35,27,62,36,35,71,"6-8, 2-2 SAA","10-4, 2-2 SAA",01/17/15,Lose,273,No Location Recorded,1:00 PM,H,108,09:13,"GOOD 3PTR by SEWELL,KAYLA",18,,20 (+2),,SEWANEEW 18-20 (+2),,"GOOD 3PTR by SEWELL,KAYLA",1,three pointer,good,sewanee,kayla sewell,3,553
109,13,sewanee,Sewanee,Centre College,62-71,62,71,"35, 27, 62","36, 35, 71",35,27,62,36,35,71,"6-8, 2-2 SAA","10-4, 2-2 SAA",01/17/15,Lose,273,No Location Recorded,1:00 PM,H,109,--,"ASSIST  by CHAUVIN,JAMIE",,,,,,,"ASSIST  by CHAUVIN,JAMIE",1,assist,,sewanee,jamie chauvin,,
110,13,sewanee,Sewanee,Centre College,62-71,62,71,"35, 27, 62","36, 35, 71",35,27,62,36,35,71,"6-8, 2-2 SAA","10-4, 2-2 SAA",01/17/15,Lose,273,No Location Recorded,1:00 PM,H,110,09:07,,,,,"SUB IN by JUDY,MICHELE",,,"SUB IN by JUDY,MICHELE",1,subbing in,,Centre,michele judy,,547
111,13,sewanee,Sewanee,Centre College,62-71,62,71,"35, 27, 62","36, 35, 71",35,27,62,36,35,71,"6-8, 2-2 SAA","10-4, 2-2 SAA",01/17/15,Lose,273,No Location Recorded,1:00 PM,H,111,09:07,,,,,"SUB IN by ANDREASSEN,CAROLINE",,,"SUB IN by ANDREASSEN,CAROLINE",1,subbing in,,Centre,caroline andreassen,,547
112,13,sewanee,Sewanee,Centre College,62-71,62,71,"35, 27, 62","36, 35, 71",35,27,62,36,35,71,"6-8, 2-2 SAA","10-4, 2-2 SAA",01/17/15,Lose,273,No Location Recorded,1:00 PM,H,112,09:07,,,,,"SUB IN by KELLAM,PAIGE",,,"SUB IN by KELLAM,PAIGE",1,subbing in,,Centre,paige kellam,,547
113,13,sewanee,Sewanee,Centre College,62-71,62,71,"35, 27, 62","36, 35, 71",35,27,62,36,35,71,"6-8, 2-2 SAA","10-4, 2-2 SAA",01/17/15,Lose,273,No Location Recorded,1:00 PM,H,113,09:07,,,,,"SUB OUT by MCKNIGHT,KAITLYN",,,"SUB OUT by MCKNIGHT,KAITLYN",1,subbing out,,Centre,kaitlyn mcknight,,547
114,13,sewanee,Sewanee,Centre College,62-71,62,71,"35, 27, 62","36, 35, 71",35,27,62,36,35,71,"6-8, 2-2 SAA","10-4, 2-2 SAA",01/17/15,Lose,273,No Location Recorded,1:00 PM,H,114,09:07,,,,,"SUB OUT by RHULE,BONNIE",,,"SUB OUT by RHULE,BONNIE",1,subbing out,,Centre,bonnie rhule,,547
115,13,sewanee,Sewanee,Centre College,62-71,62,71,"35, 27, 62","36, 35, 71",35,27,62,36,35,71,"6-8, 2-2 SAA","10-4, 2-2 SAA",01/17/15,Lose,273,No Location Recorded,1:00 PM,H,115,09:07,,,,,"SUB OUT by SCHAD,OLIVIA",,,"SUB OUT by SCHAD,OLIVIA",1,subbing out,,Centre,olivia schad,,547
116,13,sewanee,Sewanee,Centre College,62-71,62,71,"35, 27, 62","36, 35, 71",35,27,62,36,35,71,"6-8, 2-2 SAA","10-4, 2-2 SAA",01/17/15,Lose,273,No Location Recorded,1:00 PM,H,116,09:04,,,,,"TURNOVER  by ANDREASSEN,CAROLINE",,,"TURNOVER  by ANDREASSEN,CAROLINE",1,turnover,,Centre,caroline andreassen,,544
117,13,sewanee,Sewanee,Centre College,62-71,62,71,"35, 27, 62","36, 35, 71",35,27,62,36,35,71,"6-8, 2-2 SAA","10-4, 2-2 SAA",01/17/15,Lose,273,No Location Recorded,1:00 PM,H,117,09:04,"STEAL  by MYERS,KELLEY",,,,,,,"STEAL  by MYERS,KELLEY",1,steal,,sewanee,,,544
118,13,sewanee,Sewanee,Centre College,62-71,62,71,"35, 27, 62","36, 35, 71",35,27,62,36,35,71,"6-8, 2-2 SAA","10-4, 2-2 SAA",01/17/15,Lose,273,No Location Recorded,1:00 PM,H,118,08:59,"GOOD LAYUP by HASSETT,CASEY(in the paint)",20,,20,,SEWANEEW 20-20 (0),,"GOOD LAYUP by HASSETT,CASEY(in the paint)",1,layup,good,sewanee,casey hassett,2,539
119,13,sewanee,Sewanee,Centre College,62-71,62,71,"35, 27, 62","36, 35, 71",35,27,62,36,35,71,"6-8, 2-2 SAA","10-4, 2-2 SAA",01/17/15,Lose,273,No Location Recorded,1:00 PM,H,119,08:50,,,,,"FOUL  by JUDY,MICHELE",,,"FOUL  by JUDY,MICHELE",1,foul,,Centre,michele judy,,530
120,13,sewanee,Sewanee,Centre College,62-71,62,71,"35, 27, 62","36, 35, 71",35,27,62,36,35,71,"6-8, 2-2 SAA","10-4, 2-2 SAA",01/17/15,Lose,273,No Location Recorded,1:00 PM,H,120,08:50,"GOOD FT by HASSETT,CASEY",21 (+1),,20,,SEWANEEW 21-20 (-1),,"GOOD FT by HASSETT,CASEY",1,free throw,good,sewanee,casey hassett,1,530
121,13,sewanee,Sewanee,Centre College,62-71,62,71,"35, 27, 62","36, 35, 71",35,27,62,36,35,71,"6-8, 2-2 SAA","10-4, 2-2 SAA",01/17/15,Lose,273,No Location Recorded,1:00 PM,H,121,08:50,,,,,"SUB IN by COLLIVER,OLIVIA",,,"SUB IN by COLLIVER,OLIVIA",1,subbing in,,Centre,olivia colliver,,530
122,13,sewanee,Sewanee,Centre College,62-71,62,71,"35, 27, 62","36, 35, 71",35,27,62,36,35,71,"6-8, 2-2 SAA","10-4, 2-2 SAA",01/17/15,Lose,273,No Location Recorded,1:00 PM,H,122,08:50,,,,,"SUB OUT by JUDY,MICHELE",,,"SUB OUT by JUDY,MICHELE",1,subbing out,,Centre,michele judy,,530
123,13,sewanee,Sewanee,Centre College,62-71,62,71,"35, 27, 62","36, 35, 71",35,27,62,36,35,71,"6-8, 2-2 SAA","10-4, 2-2 SAA",01/17/15,Lose,273,No Location Recorded,1:00 PM,H,123,08:44,,,,,"TURNOVER  by KELLAM,PAIGE",,,"TURNOVER  by KELLAM,PAIGE",1,turnover,,Centre,paige kellam,,524
124,13,sewanee,Sewanee,Centre College,62-71,62,71,"35, 27, 62","36, 35, 71",35,27,62,36,35,71,"6-8, 2-2 SAA","10-4, 2-2 SAA",01/17/15,Lose,273,No Location Recorded,1:00 PM,H,124,08:44,,,,,TIMEOUT TEAM by TEAM,,,TIMEOUT TEAM by TEAM,1,timeout,,Centre,,,524
125,13,sewanee,Sewanee,Centre College,62-71,62,71,"35, 27, 62","36, 35, 71",35,27,62,36,35,71,"6-8, 2-2 SAA","10-4, 2-2 SAA",01/17/15,Lose,273,No Location Recorded,1:00 PM,H,125,08:44,,,,,"SUB IN by RHULE,BONNIE",,,"SUB IN by RHULE,BONNIE",1,subbing in,,Centre,bonnie rhule,,524
126,13,sewanee,Sewanee,Centre College,62-71,62,71,"35, 27, 62","36, 35, 71",35,27,62,36,35,71,"6-8, 2-2 SAA","10-4, 2-2 SAA",01/17/15,Lose,273,No Location Recorded,1:00 PM,H,126,08:44,,,,,"SUB OUT by ANDREASSEN,CAROLINE",,,"SUB OUT by ANDREASSEN,CAROLINE",1,subbing out,,Centre,caroline andreassen,,524
127,13,sewanee,Sewanee,Centre College,62-71,62,71,"35, 27, 62","36, 35, 71",35,27,62,36,35,71,"6-8, 2-2 SAA","10-4, 2-2 SAA",01/17/15,Lose,273,No Location Recorded,1:00 PM,H,127,08:25,"TURNOVER  by SEWELL,KAYLA",,,,,,,"TURNOVER  by SEWELL,KAYLA",1,turnover,,sewanee,kayla sewell,,505
128,13,sewanee,Sewanee,Centre College,62-71,62,71,"35, 27, 62","36, 35, 71",35,27,62,36,35,71,"6-8, 2-2 SAA","10-4, 2-2 SAA",01/17/15,Lose,273,No Location Recorded,1:00 PM,H,128,08:25,"SUB IN by ROSE,SAVANNAH",,,,,,,"SUB IN by ROSE,SAVANNAH",1,subbing in,,sewanee,savannah rose,,505
129,13,sewanee,Sewanee,Centre College,62-71,62,71,"35, 27, 62","36, 35, 71",35,27,62,36,35,71,"6-8, 2-2 SAA","10-4, 2-2 SAA",01/17/15,Lose,273,No Location Recorded,1:00 PM,H,129,08:25,"SUB IN by FAULKNER,REBEKAH",,,,,,,"SUB IN by FAULKNER,REBEKAH",1,subbing in,,sewanee,rebekah faulkner,,505
130,13,sewanee,Sewanee,Centre College,62-71,62,71,"35, 27, 62","36, 35, 71",35,27,62,36,35,71,"6-8, 2-2 SAA","10-4, 2-2 SAA",01/17/15,Lose,273,No Location Recorded,1:00 PM,H,130,08:25,"SUB OUT by HASSETT,CASEY",,,,,,,"SUB OUT by HASSETT,CASEY",1,subbing out,,sewanee,casey hassett,,505
131,13,sewanee,Sewanee,Centre College,62-71,62,71,"35, 27, 62","36, 35, 71",35,27,62,36,35,71,"6-8, 2-2 SAA","10-4, 2-2 SAA",01/17/15,Lose,273,No Location Recorded,1:00 PM,H,131,08:25,"SUB OUT by MYERS,KELLEY",,,,,,,"SUB OUT by MYERS,KELLEY",1,subbing out,,sewanee,kelley myers,,505
132,13,sewanee,Sewanee,Centre College,62-71,62,71,"35, 27, 62","36, 35, 71",35,27,62,36,35,71,"6-8, 2-2 SAA","10-4, 2-2 SAA",01/17/15,Lose,273,No Location Recorded,1:00 PM,H,132,08:10,,,,,"MISS LAYUP by KELLAM,PAIGE",,,"MISS LAYUP by KELLAM,PAIGE",1,layup,missed,Centre,paige kellam,,490
133,13,sewanee,Sewanee,Centre College,62-71,62,71,"35, 27, 62","36, 35, 71",35,27,62,36,35,71,"6-8, 2-2 SAA","10-4, 2-2 SAA",01/17/15,Lose,273,No Location Recorded,1:00 PM,H,133,08:10,"BLOCK  by FAULKNER,REBEKAH",,,,,,,"BLOCK  by FAULKNER,REBEKAH",1,block,,sewanee,rebekah faulkner,,490
134,13,sewanee,Sewanee,Centre College,62-71,62,71,"35, 27, 62","36, 35, 71",35,27,62,36,35,71,"6-8, 2-2 SAA","10-4, 2-2 SAA",01/17/15,Lose,273,No Location Recorded,1:00 PM,H,134,--,"REBOUND DEF by CHAUVIN,JAMIE",,,,,,,"REBOUND DEF by CHAUVIN,JAMIE",1,defensive rebound,,sewanee,jamie chauvin,,
135,13,sewanee,Sewanee,Centre College,62-71,62,71,"35, 27, 62","36, 35, 71",35,27,62,36,35,71,"6-8, 2-2 SAA","10-4, 2-2 SAA",01/17/15,Lose,273,No Location Recorded,1:00 PM,H,135,07:43,"MISS LAYUP by FAULKNER,REBEKAH",,,,,,,"MISS LAYUP by FAULKNER,REBEKAH",1,layup,missed,sewanee,rebekah faulkner,,463
136,13,sewanee,Sewanee,Centre College,62-71,62,71,"35, 27, 62","36, 35, 71",35,27,62,36,35,71,"6-8, 2-2 SAA","10-4, 2-2 SAA",01/17/15,Lose,273,No Location Recorded,1:00 PM,H,136,--,,,,,"REBOUND DEF by RHULE,BONNIE",,,"REBOUND DEF by RHULE,BONNIE",1,defensive rebound,,Centre,bonnie rhule,,
137,13,sewanee,Sewanee,Centre College,62-71,62,71,"35, 27, 62","36, 35, 71",35,27,62,36,35,71,"6-8, 2-2 SAA","10-4, 2-2 SAA",01/17/15,Lose,273,No Location Recorded,1:00 PM,H,137,07:33,,,,,"MISS 3PTR by GUY,ALEXIS",,,"MISS 3PTR by GUY,ALEXIS",1,three pointer,missed,Centre,alexis guy,,453
138,13,sewanee,Sewanee,Centre College,62-71,62,71,"35, 27, 62","36, 35, 71",35,27,62,36,35,71,"6-8, 2-2 SAA","10-4, 2-2 SAA",01/17/15,Lose,273,No Location Recorded,1:00 PM,H,138,--,"REBOUND DEF by SEWELL,KAYLA",,,,,,,"REBOUND DEF by SEWELL,KAYLA",1,defensive rebound,,sewanee,kayla sewell,,
139,13,sewanee,Sewanee,Centre College,62-71,62,71,"35, 27, 62","36, 35, 71",35,27,62,36,35,71,"6-8, 2-2 SAA","10-4, 2-2 SAA",01/17/15,Lose,273,No Location Recorded,1:00 PM,H,139,07:09,"TURNOVER  by FAULKNER,REBEKAH",,,,,,,"TURNOVER  by FAULKNER,REBEKAH",1,turnover,,sewanee,rebekah faulkner,,429
